Price,Area,Baths,Beds,Latitude,Longitude,Month,Year,country,suburb,road,municipality,state,postcode,Price/meter,Coeficient,Average
323380.0,68.65534656,1,2,38.90174566,-77.00257108,6,2005,United States,Near Northeast,Parker Street Northeast,Not found,District of Columbia,20002,4710.193979100934,0.9769393068378085,4821.378304806934
314640.0,68.65534656,1,2,38.90174548,-77.0025252,1,2006,United States,Near Northeast,Parker Street Northeast,Not found,District of Columbia,20002,4582.891439125233,0.950535541788138,4821.378304806934
358340.0,111.85526016,1,3,38.90225192,-77.00284571,5,2006,United States,Near Northeast,K Street Northeast,Not found,District of Columbia,20002,3203.6043677107655,0.6644582036876797,4821.378304806934
388318.2,104.14430784,1,2,38.90226148,-77.00274091,3,2011,United States,Near Northeast,K Street Northeast,Not found,District of Columbia,20002,3728.655056180169,0.7733587411016234,4821.378304806934
362710.0,128.39200128000002,1,3,38.90194853,-77.00252025,6,2008,United States,Near Northeast,Parker Street Northeast,Not found,District of Columbia,20002,2825.020222318946,0.5859362289622428,4821.378304806934
1070650.0,138.70423872,1,3,38.9022584,-77.00333141,1,2006,United States,Near Northeast,2nd Street Northeast,Not found,District of Columbia,20002,7718.942188647196,1.6009824785894482,4821.378304806934
524400.0,125.419104,1,3,38.90226299,-77.00326869,2,2005,United States,Near Northeast,K Street Northeast,Not found,District of Columbia,20002,4181.181201868577,0.8672169942980666,4821.378304806934
524400.0,126.71974656,1,3,38.90226588,-77.00321716,2,2005,United States,Near Northeast,K Street Northeast,Not found,District of Columbia,20002,4138.26585228928,0.8583159401043914,4821.378304806934
593009.0,122.35330368,2,3,38.90153773,-77.00327062,10,2013,United States,Near Northeast,2nd Street Northeast,Not found,District of Columbia,20002,4846.693813441621,1.0052506787549627,4821.378304806934
405693.32,111.0191328,2,3,38.90226012,-77.00311997,10,2008,United States,Near Northeast,K Street Northeast,Not found,District of Columbia,20002,3654.264898023055,0.7579295104015668,4821.378304806934
316825.0,101.7288288,2,3,38.89910001,-77.00185982,3,2001,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,3114.407230843888,0.6459578639035256,4821.378304806934
183540.0,107.3030112,2,3,38.89924288,-77.00178939,4,1998,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,1710.4832189462359,0.3547705885764818,4821.378304806934
624910.0,176.51577600000005,1,2,38.90278039,-77.00032188,11,2016,United States,Near Northeast,K Street Northeast,Not found,District of Columbia,20002,3540.2501360558267,0.7342817576721128,4821.378304806934
480700.0,151.24614912,1,3,38.90349313,-76.9997715,5,2018,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,3178.2627379068567,0.6592021071522465,4821.378304806934
450984.0,151.24614912,2,2,38.90336089,-76.9997647,11,2010,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,2981.7883141089783,0.6184514314373804,4821.378304806934
585580.0,151.24614912,2,3,38.90327143,-76.99975363,12,2014,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,3871.7018807228983,0.8030280214400094,4821.378304806934
542754.0,150.41002176,1,3,38.90318162,-76.9997685,12,2015,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,3608.496253434755,0.7484366555175871,4821.378304806934
463220.0,122.72491584,2,2,38.90276697,-77.00019103,8,2011,United States,Near Northeast,K Street Northeast,Not found,District of Columbia,20002,3774.457670876819,0.7828586417111616,4821.378304806934
502550.0,148.27325184,1,3,38.90277832,-77.00008854,2,2017,United States,Near Northeast,K Street Northeast,Not found,District of Columbia,20002,3389.350363356811,0.7029837007350399,4821.378304806934
531829.0,126.25523136,2,2,38.90276715,-77.00014088,9,2012,United States,Near Northeast,K Street Northeast,Not found,District of Columbia,20002,4212.332386319585,0.8736780480635324,4821.378304806934
534888.0,104.51592,1,3,38.90224719,-76.99992172,7,2013,United States,Near Northeast,K Street Northeast,Not found,District of Columbia,20002,5117.765791087138,1.0614736010208334,4821.378304806934
680846.0,104.51592,1,2,38.90224277,-76.99987065,10,2017,United States,Near Northeast,K Street Northeast,Not found,District of Columbia,20002,6514.280312511242,1.3511240771163877,4821.378304806934
579025.0,104.51592,2,3,38.90224304,-76.99981704,8,2013,United States,Near Northeast,K Street Northeast,Not found,District of Columbia,20002,5540.065092475864,1.1490625174449383,4821.378304806934
402040.0,149.38808832,2,3,38.90191766,-76.99974211,11,2009,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,2691.2453631430203,0.5581900429717033,4821.378304806934
340860.0,149.38808832,2,3,38.90182325,-76.99974291,7,2005,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,2281.7080252734304,0.473248079910792,4821.378304806934
480700.0,150.50292480000005,1,3,38.90173056,-76.99974799,11,2015,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,3193.957862538495,0.6624574261999119,4821.378304806934
514786.0,169.36224192,2,3,38.90148625,-76.99993233,7,2006,United States,Near Northeast,I Street Northeast,Not found,District of Columbia,20002,3039.555890168037,0.6304329795356626,4821.378304806934
856520.0,167.78289024,4,4,38.90150039,-76.99972724,11,2017,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,5104.930537165123,1.0588114465267093,4821.378304806934
533140.0,133.78037759999998,2,2,38.9021934,-76.99874535,5,2012,United States,Near Northeast,K Street Northeast,Not found,District of Columbia,20002,3985.1883330309875,0.8265661976903448,4821.378304806934
546250.0,87.97917888,2,4,38.90209566,-76.99928304,9,2010,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,6208.855401401991,1.2877760276997425,4821.378304806934
351348.0,87.97917888,2,3,38.90215737,-76.99928396,5,2004,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,3993.5357941817606,0.8282975410164743,4821.378304806934
393300.0,87.97917888,2,3,38.90221962,-76.99927751,2,2007,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,4470.375889009433,0.9271987399438145,4821.378304806934
493810.0,87.97917888,2,3,38.90228241,-76.99927163,12,2005,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,5612.8052828674,1.1641495290405672,4821.378304806934
336490.0,163.88096256,3,3,38.90156885,-76.9992435,3,2009,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,2053.2586259176046,0.425865488271372,4821.378304806934
423890.0,150.50292480000005,1,2,38.90224141,-76.99861796,5,2007,United States,Near Northeast,K Street Northeast,Not found,District of Columbia,20002,2816.490115147582,0.5841670031035586,4821.378304806934
350474.0,141.30552384,1,3,38.90081765,-76.99923337,8,2002,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,2480.256896374703,0.5144290158484094,4821.378304806934
533140.0,141.30552384,3,5,38.9008608,-76.99923659,10,2006,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,3772.9593685500467,0.7825478794701488,4821.378304806934
742900.0,141.30552384,3,4,38.9009053,-76.99924651,12,2013,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,5257.402398799245,1.090435569753486,4821.378304806934
393300.0,97.91980416,2,2,38.90103961,-76.9992608,2,2011,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,4016.5521507513604,0.8330713536307329,4821.378304806934
554990.0,104.0514048,2,4,38.90113366,-76.9989923,9,2015,United States,Near Northeast,I Street Northeast,Not found,District of Columbia,20002,5333.805930508686,1.1062823933958594,4821.378304806934
694830.0,93.27465216,2,3,38.89651452,-76.99821402,1,2013,United States,Near Northeast,6th Street Northeast,Not found,District of Columbia,20002,7449.290711994438,1.5450541818233732,4821.378304806934
436126.0,93.27465216,1,2,38.89655947,-76.99822509,10,2004,United States,Near Northeast,6th Street Northeast,Not found,District of Columbia,20002,4675.718321113491,0.9697887254463688,4821.378304806934
709688.0,93.27465216,2,3,38.89660298,-76.99822682,8,2016,United States,Near Northeast,6th Street Northeast,Not found,District of Columbia,20002,7608.583720930169,1.5780930762774579,4821.378304806934
581210.0,118.9158912,2,3,38.89941045,-77.00079578,9,2014,United States,Near Northeast,4th Street Northeast,Not found,District of Columbia,20002,4887.572166637388,1.0137292404050642,4821.378304806934
559360.0,118.9158912,1,3,38.8993219,-77.00079498,8,2012,United States,Near Northeast,4th Street Northeast,Not found,District of Columbia,20002,4703.828852102149,0.9756191185853249,4821.378304806934
659870.0,107.58172032,2,3,38.89923434,-77.00079567,5,2015,United States,Near Northeast,4th Street Northeast,Not found,District of Columbia,20002,6133.662838233372,1.2721803705214514,4821.378304806934
576840.0,102.10044096,1,3,38.8991039,-77.00079613,5,2012,United States,Near Northeast,4th Street Northeast,Not found,District of Columbia,20002,5649.7307413783765,1.1718082225046669,4821.378304806934
165186.0,118.9158912,1,3,38.89949783,-77.00079406,3,2000,United States,Near Northeast,4th Street Northeast,Not found,District of Columbia,20002,1389.0994578864156,0.2881125209572287,4821.378304806934
164312.0,96.99077376,2,3,38.89946062,-77.00144401,5,1999,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,1694.0992800674405,0.35137240286214766,4821.378304806934
467590.0,78.13145664000002,2,3,38.89937054,-77.0012531,12,2007,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,5984.657398037215,1.2412752162738376,4821.378304806934
626658.0,166.85385984,1,3,38.9058235,-77.00010434,11,2016,United States,Near Northeast,M Street Northeast,Not found,District of Columbia,20002,3755.7297182151897,0.7789742851065455,4821.378304806934
323380.0,167.22547200000002,2,2,38.90582341,-77.00031382,5,2005,United States,Near Northeast,M Street Northeast,Not found,District of Columbia,20002,1933.7963058642165,0.4010878598628558,4821.378304806934
141011.16,167.41127808000005,1,3,38.90638247,-76.99974935,10,2004,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,842.303825747126,0.174701874131583,4821.378304806934
611800.0,185.99188608,2,4,38.90623068,-76.99975247,3,2018,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,3289.3908056658383,0.6822511318778496,4821.378304806934
498180.0,185.99188608,1,3,38.90617501,-76.99976008,10,2014,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,2678.503941756468,0.5555473502433917,4821.378304806934
633650.0,185.99188608,2,3,38.90606276,-76.99973448,3,2018,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,3406.8690487253325,0.70661724373063,4821.378304806934
393300.0,96.43335552,1,3,38.90473402,-77.00148827,1,2017,United States,Near Northeast,Abbey Place Northeast,Not found,District of Columbia,20002,4078.4643226319204,0.8459125305653106,4821.378304806934
152950.0,96.43335552,4,4,38.90468997,-77.00149346,3,2004,United States,Near Northeast,Abbey Place Northeast,Not found,District of Columbia,20002,1586.0694588013025,0.3289659841087319,4821.378304806934
120612.0,96.43335552,1,3,38.90464583,-77.00148989,5,2003,United States,Near Northeast,Abbey Place Northeast,Not found,District of Columbia,20002,1250.7290589404556,0.25941317604002856,4821.378304806934
781356.0,96.43335552,2,3,38.90442657,-77.00148942,4,2018,United States,Near Northeast,Abbey Place Northeast,Not found,District of Columbia,20002,8102.549120962082,1.6805462273897505,4821.378304806934
538384.0,96.1546464,3,4,38.89700877,-76.99640670000002,8,2005,United States,Near Northeast,7th Street Northeast,Not found,District of Columbia,20002,5599.147000763137,1.161316670625237,4821.378304806934
869630.0,95.03980992,3,4,38.89692364,-76.99639564,9,2014,United States,Near Northeast,7th Street Northeast,Not found,District of Columbia,20002,9150.16560672852,1.897831912008599,4821.378304806934
240350.0,95.03980992,2,3,38.89683887,-76.99639472,12,2000,United States,Near Northeast,7th Street Northeast,Not found,District of Columbia,20002,2528.9402430656714,0.5245264078415726,4821.378304806934
534118.88,96.43335552,2,3,38.9043818,-77.00149103,10,2012,United States,Near Northeast,Abbey Place Northeast,Not found,District of Columbia,20002,5538.735815215154,1.1487868126201612,4821.378304806934
253460.0,96.43335552,2,3,38.90433801,-77.00148826,7,2009,United States,Near Northeast,Abbey Place Northeast,Not found,District of Columbia,20002,2628.3436745850154,0.5451436308087557,4821.378304806934
605682.0,96.43335552,2,2,38.90425063,-77.00149726,1,2017,United States,Near Northeast,Abbey Place Northeast,Not found,District of Columbia,20002,6280.835056853158,1.3027052970705784,4821.378304806934
638457.0,96.43335552,2,3,38.90420694,-77.00149299,8,2017,United States,Near Northeast,Abbey Place Northeast,Not found,District of Columbia,20002,6620.707083739151,1.3731980079510209,4821.378304806934
480700.0,75.15855936,1,2,38.90411667,-77.00182779,7,2014,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,6395.811789014047,1.3265525716240512,4821.378304806934
367080.0,75.15855936,1,2,38.90416,-77.00181626,2,2014,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,4884.074457065272,1.0130037819674573,4821.378304806934
275310.0,75.15855936,1,2,38.90428135,-77.00182837,3,2007,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,3663.055842798954,0.759752836475593,4821.378304806934
482885.874,75.15855936,1,2,38.90432035,-77.00182825,7,2014,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,6424.895289530999,1.3325847679542908,4821.378304806934
563730.0,75.15855936,1,2,38.90436134,-77.00182837,2,2018,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,7500.5429162073815,1.5556843794500237,4821.378304806934
397670.0,75.15855936,1,2,38.90444134,-77.00182825,12,2013,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,5291.080661820712,1.0974207637980788,4821.378304806934
491625.0,75.15855936,1,2,38.90456385,-77.00182814,6,2016,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,6541.171147855275,1.3567014937064161,4821.378304806934
481622.944,75.15855936,1,2,38.90460448,-77.00181846,10,2014,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,6408.091747648954,1.3290995525615694,4821.378304806934
485419.6,75.15855936,1,2,38.90464465,-77.00183472,10,2014,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,6458.607032033457,1.3395769059636327,4821.378304806934
498966.6,75.15855936,1,2,38.90468501,-77.00182803,2,2016,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,6638.85263699658,1.376961569345765,4821.378304806934
262200.0,75.15855936,1,2,38.90472546,-77.00182792,8,2010,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,3488.62461218948,0.7235741299767553,4821.378304806934
511290.0,75.15855936,2,2,38.90476636,-77.0018165,8,2013,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,6802.817993769486,1.4109695534546727,4821.378304806934
502987.0,75.15855936,1,2,38.90480653,-77.00182769,11,2016,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,6692.344881050152,1.3880563726720754,4821.378304806934
332120.0,75.15855936,1,2,38.90484752,-77.00182769,3,2010,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,4418.924508773342,0.91652723130389,4821.378304806934
273820.704,75.15855936,1,2,38.90488932,-77.00182608,12,2012,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,3643.240455001718,0.7556429354173251,4821.378304806934
572470.0,101.45011968,2,3,38.9048121,-76.99726371,12,2014,United States,Near Northeast,Orleans Place Northeast,Not found,District of Columbia,20002,5642.871608291039,1.1703855726618824,4821.378304806934
629280.0,101.45011968,2,2,38.90481399,-76.99711464,11,2015,United States,Near Northeast,Orleans Place Northeast,Not found,District of Columbia,20002,6202.851233541295,1.286530705826802,4821.378304806934
262200.0,101.45011968,2,4,38.90481597,-76.99705608,2,2009,United States,Near Northeast,Orleans Place Northeast,Not found,District of Columbia,20002,2584.521347308873,0.5360544607611676,4821.378304806934
227240.0,101.45011968,2,2,38.90481381,-76.99694828,3,2009,United States,Near Northeast,Orleans Place Northeast,Not found,District of Columbia,20002,2239.9185010010233,0.4645805326596786,4821.378304806934
262200.0,101.45011968,2,3,38.9048138,-76.99689214,11,2007,United States,Near Northeast,Orleans Place Northeast,Not found,District of Columbia,20002,2584.521347308873,0.5360544607611676,4821.378304806934
655500.0,101.54302272,2,3,38.90481371,-76.99678065,3,2017,United States,Near Northeast,Orleans Place Northeast,Not found,District of Columbia,20002,6455.391837285657,1.3389100438041972,4821.378304806934
323380.0,101.54302272,2,3,38.90481371,-76.99672554,10,2007,United States,Near Northeast,Orleans Place Northeast,Not found,District of Columbia,20002,3184.659973060924,0.6605289549434039,4821.378304806934
427386.0,101.07850752,2,3,38.90481623,-76.99665498,11,2010,United States,Near Northeast,Orleans Place Northeast,Not found,District of Columbia,20002,4228.25792036388,0.8769811562283527,4821.378304806934
574218.0,97.548192,3,5,38.9053719,-76.99819928,6,2017,United States,Near Northeast,6th Street Northeast,Not found,District of Columbia,20002,5886.5058206306885,1.220917639829635,4821.378304806934
289294.0,97.548192,3,4,38.90541199,-76.99819651,2,2007,United States,Near Northeast,6th Street Northeast,Not found,District of Columbia,20002,2965.652095325355,0.6151046252414144,4821.378304806934
323380.0,140.09778432000002,1,2,38.90170164,-77.00034724,8,2013,United States,Near Northeast,4th Street Northeast,Not found,District of Columbia,20002,2308.244927424131,0.4787520873694565,4821.378304806934
378005.0,140.09778432000002,1,2,38.90174362,-77.00034735,4,2011,United States,Near Northeast,4th Street Northeast,Not found,District of Columbia,20002,2698.151165164694,0.5596223723980809,4821.378304806934
458850.0,140.09778432000002,1,2,38.90182496,-77.00034747,7,2006,United States,Near Northeast,4th Street Northeast,Not found,District of Columbia,20002,3275.2123970207263,0.6793103942404449,4821.378304806934
295412.0,140.09778432000002,1,2,38.90199162,-77.00033917,2,2005,United States,Near Northeast,4th Street Northeast,Not found,District of Columbia,20002,2108.612933700963,0.4373465014348008,4821.378304806934
537510.0,140.09778432000002,1,2,38.90203107,-77.00032891,1,2013,United States,Near Northeast,4th Street Northeast,Not found,District of Columbia,20002,3836.677379367137,0.7957636046816642,4821.378304806934
244720.0,134.43069888000002,3,4,38.90223854,-77.00032165,11,2003,United States,Near Northeast,K Street Northeast,Not found,District of Columbia,20002,1820.4175239648948,0.37757201548568203,4821.378304806934
240350.0,134.43069888000002,2,3,38.90223917,-77.00026181,8,2003,United States,Near Northeast,K Street Northeast,Not found,District of Columbia,20002,1787.9100681798075,0.37082965806629486,4821.378304806934
362710.0,134.33779584,2,4,38.90224313,-77.00014203,7,2009,United States,Near Northeast,K Street Northeast,Not found,District of Columbia,20002,2699.9847491319383,0.5600026752599029,4821.378304806934
243846.0,69.67728000000001,2,3,38.90391273,-76.99824266,9,2004,United States,Near Northeast,6th Street Northeast,Not found,District of Columbia,20002,3499.648665963998,0.7258606242274817,4821.378304806934
319010.0,69.67728000000001,2,2,38.90395407,-76.99824301,3,2006,United States,Near Northeast,6th Street Northeast,Not found,District of Columbia,20002,4578.39341604609,0.9496026087563827,4821.378304806934
441370.0,69.67728000000001,1,2,38.90399452,-76.99824312,6,2016,United States,Near Northeast,6th Street Northeast,Not found,District of Columbia,20002,6334.489520830893,1.3138337463615708,4821.378304806934
524400.0,75.25146240000002,1,3,38.90403461,-76.99824335,5,2017,United States,Near Northeast,6th Street Northeast,Not found,District of Columbia,20002,6968.635336447625,1.4453616571634438,4821.378304806934
629280.0,120.773952,3,3,38.90515070000001,-76.99636594,9,2016,United States,Near Northeast,7th Street Northeast,Not found,District of Columbia,20002,5210.395036174688,1.080685792894514,4821.378304806934
349600.0,131.27199552000002,2,3,38.90429176,-76.99641728,10,2004,United States,Near Northeast,7th Street Northeast,Not found,District of Columbia,20002,2663.172740043679,0.5523675122917621,4821.378304806934
439185.0,130.90038336,2,3,38.90414897,-76.99642409,8,2009,United States,Near Northeast,7th Street Northeast,Not found,District of Columbia,20002,3355.108585069311,0.6958816282315483,4821.378304806934
349599.126,109.34687808,2,3,38.90424962,-76.99727042,8,2011,United States,Near Northeast,Morton Place Northeast,Not found,District of Columbia,20002,3197.156902314371,0.6631209376635707,4821.378304806934
454480.0,109.34687808,1,2,38.90424746,-76.99721128,5,2013,United States,Near Northeast,Morton Place Northeast,Not found,District of Columbia,20002,4156.314363794592,0.8620593741110774,4821.378304806934
619229.0,109.34687808,2,2,38.90425484,-76.99715202,6,2015,United States,Near Northeast,Morton Place Northeast,Not found,District of Columbia,20002,5662.978320670131,1.1745558972263428,4821.378304806934
563730.0,140.19068736,3,4,38.90060676,-76.99868923,2,2014,United States,Near Northeast,6th Street Northeast,Not found,District of Columbia,20002,4021.1658179004453,0.8340282723492838,4821.378304806934
437000.0,121.2384672,1,2,38.89965917,-76.99868867,7,2010,United States,Near Northeast,6th Street Northeast,Not found,District of Columbia,20002,3604.46655333498,0.7476008571535057,4821.378304806934
120612.0,150.50292480000005,2,3,38.89941855,-76.99870217,8,1998,United States,Near Northeast,6th Street Northeast,Not found,District of Columbia,20002,801.393063691477,0.16621659057379606,4821.378304806934
480804.88,150.50292480000005,3,4,38.89936847,-76.99868257,8,2005,United States,Near Northeast,6th Street Northeast,Not found,District of Columbia,20002,3194.65472607214,0.6626019623656282,4821.378304806934
642390.0,195.28219008,2,5,38.89934487,-76.99926405,10,2014,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,3289.5472942864694,0.6822835891153319,4821.378304806934
537510.0,146.322288,2,3,38.90579791,-76.99906695,2,2012,United States,Near Northeast,M Street Northeast,Not found,District of Columbia,20002,3673.4663416416784,0.7619120735618728,4821.378304806934
313766.0,163.50935040000005,2,3,38.90583367,-76.99887856,3,2004,United States,Near Northeast,M Street Northeast,Not found,District of Columbia,20002,1918.9483612553079,0.3980082540592404,4821.378304806934
393300.0,185.99188608,1,3,38.90600925,-76.99975258,9,2012,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,2114.608375070896,0.43859001335004616,4821.378304806934
152950.0,111.66945408,1,3,38.90589908,-76.99973829,11,2002,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,1369.667303024752,0.28408210607725765,4821.378304806934
471960.0,167.22547200000002,2,4,38.90420956,-77.00035567,10,2015,United States,Near Northeast,4th Street Northeast,Not found,District of Columbia,20002,2822.297311261289,0.5853714711511949,4821.378304806934
707940.0,167.22547200000002,2,3,38.90425938,-77.00033595,5,2017,United States,Near Northeast,4th Street Northeast,Not found,District of Columbia,20002,4233.4459668919335,0.8780572067267924,4821.378304806934
311144.0,134.33779584,2,3,38.90223809,-77.00008427,3,2010,United States,Near Northeast,K Street Northeast,Not found,District of Columbia,20002,2316.131495640892,0.48038783709042276,4821.378304806934
463220.0,126.53394048,2,3,38.90223683,-76.99997464,11,2011,United States,Near Northeast,K Street Northeast,Not found,District of Columbia,20002,3660.8359641910997,0.7592924124085495,4821.378304806934
737586.954,149.48099136000005,2,3,38.90190919,-77.00032626,12,2015,United States,Near Northeast,4th Street Northeast,Not found,District of Columbia,20002,4934.319389303787,1.0234250617472291,4821.378304806934
533140.0,95.13271296,3,3,38.90118186,-76.9997571,3,2007,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,5604.171093324825,1.1623587155020472,4821.378304806934
698326.0,83.61273600000001,3,3,38.90109547,-76.99975226,9,2014,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,8351.90945073248,1.7322659461103878,4821.378304806934
314640.0,151.71066432,1,3,38.90101196,-76.99977658,2,2006,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,2073.947809867451,0.4301566230137379,4821.378304806934
235980.0,151.71066432,3,4,38.90092269,-76.99975456,12,2001,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,1555.4608574005879,0.3226174672603034,4821.378304806934
589950.0,151.71066432,4,4,38.90083179,-76.99983388,6,2009,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,3888.6521435014697,0.8065436681507584,4821.378304806934
121486.0,151.71066432,2,2,38.90069685,-76.99976794,6,2001,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,800.7742932543767,0.16608825166363766,4821.378304806934
516612.66,150.59582784,4,4,38.90064865,-76.99976909,8,2011,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,3430.4579841937802,0.71150981468797,4821.378304806934
262200.0,75.34436544,4,4,38.90052884,-76.99973416,11,2004,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,3480.021345574956,0.7217897301494389,4821.378304806934
347852.0,146.04357888,2,4,38.89928551,-76.99926405,7,2003,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,2381.837001446126,0.49401578778239097,4821.378304806934
262200.0,121.2384672,2,2,38.89977943,-76.99866884,3,2007,United States,Near Northeast,6th Street Northeast,Not found,District of Columbia,20002,2162.6799320009877,0.44856051429210336,4821.378304806934
1048800.0,196.11831744000003,3,4,38.89939379,-76.99926439,9,2015,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,5347.792157766535,1.10918327077441,4821.378304806934
878370.0,196.0254144,2,4,38.89944775,-76.99926439,6,2015,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,4480.898574751336,0.9293812456665892,4821.378304806934
412965.0,121.2384672,2,3,38.89970169,-76.99863749,6,2005,United States,Near Northeast,6th Street Northeast,Not found,District of Columbia,20002,3406.220892901556,0.7064828100100629,4821.378304806934
785726.0,161.09387136,3,4,38.89980709,-76.99925805,4,2015,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,4877.441912387349,1.0116281287291893,4821.378304806934
318136.0,167.22547200000002,3,4,38.90435757,-77.00035647,5,2010,United States,Near Northeast,4th Street Northeast,Not found,District of Columbia,20002,1902.4374468502022,0.3945837324056203,4821.378304806934
384560.0,167.22547200000002,2,3,38.90475421,-77.00036535,3,2009,United States,Near Northeast,4th Street Northeast,Not found,District of Columbia,20002,2299.649661027717,0.47696934686393655,4821.378304806934
563730.0,167.22547200000002,4,3,38.90485303,-77.00035648,11,2013,United States,Near Northeast,4th Street Northeast,Not found,District of Columbia,20002,3371.0773440065395,0.6991937016528161,4821.378304806934
506920.0,167.22547200000002,2,3,38.90495185,-77.00034472,8,2014,United States,Near Northeast,4th Street Northeast,Not found,District of Columbia,20002,3031.356371354718,0.6287323208660982,4821.378304806934
393300.0,171.87062400000005,1,3,38.90505167,-77.00033423,11,2016,United States,Near Northeast,4th Street Northeast,Not found,District of Columbia,20002,2288.3491712929367,0.4746255171496174,4821.378304806934
170430.0,112.78429056,1,2,38.90443234,-76.99975051,11,2002,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,1511.114705370542,0.3134196509458622,4821.378304806934
492499.0,116.68621824,1,2,38.90432983,-76.99975155,9,2015,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,4220.7126722286,0.8754161995586475,4821.378304806934
205390.0,147.15841536000005,2,2,38.90496708,-76.99973898,5,2002,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,1395.7067932373795,0.2894829455398375,4821.378304806934
417335.0,147.15841536000005,4,4,38.90492393,-76.99975697,9,2013,United States,Near Northeast,5th Street Northeast,Not found,District of Columbia,20002,2835.957420301484,0.5882047084905209,4821.378304806934
589950.0,75.15855936,1,2,38.90501021,-77.00182723,4,2018,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,7849.40537742633,1.6280417924476993,4821.378304806934
305900.0,75.15855936,1,2,38.90517155,-77.00182712,6,2006,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,4070.0620475543933,0.8441698183062144,4821.378304806934
240350.0,75.15855936,1,3,38.90521155,-77.00182712,3,2006,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,3197.9058945070233,0.6632762858120256,4821.378304806934
253460.0,75.15855936,1,2,38.90525128,-77.00182701,10,2007,United States,Near Northeast,3rd Street Northeast,Not found,District of Columbia,20002,3372.337125116497,0.6994549923108634,4821.378304806934
