Unnamed: 0,Price,Area,Baths,Beds,Latitude,Longitude,Month,Year,country,suburb,road,municipality,state,postcode
4507,104880.0,100.0,1.0,2.0,-34.774023,-55.760486,12,2019,Uruguay,Not found,República de Chile,Not found,Canelones,16000.0
4508,59432.0,84.0,1.0,2.0,-34.84569,-54.703991,12,2019,Uruguay,Not found,Alba,Not found,Maldonado,20000.0
4509,104880.0,65.0,2.0,2.0,-34.86956,-56.17905,12,2019,Uruguay,Brazo Oriental,Gualberto Méndez,Not found,Montevideo,11800.0
4510,122360.0,64.0,1.0,2.0,-34.903355,-56.145415,12,2019,Uruguay,La Mondiola,Pedro P. de la Sierra,Not found,Montevideo,11300.0
4511,192280.0,112.0,3.0,3.0,-34.912039,-56.177149,12,2019,Uruguay,Palermo,Avenida Gonzalo Ramírez,Not found,Montevideo,11114.0
4512,209760.0,54.0,1.0,1.0,-34.922829,-56.15459,3,2020,Uruguay,Punta Carretas,José María Montero,Not found,Montevideo,11303.0
4513,104880.0,176.0,2.0,2.0,-34.879673,-56.153021,1,2020,Uruguay,Larrañaga,General Urquiza,Not found,Montevideo,11820.0
4514,297160.0,135.0,2.0,3.0,-34.891,-56.149042,1,2020,Uruguay,Parque Batlle,José Mazzini,Not found,Montevideo,11820.0
4515,80408.0,45.0,1.0,1.0,-34.897309564,-56.1899936199,1,2020,Uruguay,Aguada,Avenida Libertador Brigadier General Lavalleja,Not found,Montevideo,11100.0
4516,201020.0,80.0,1.0,2.0,-34.774191,-55.765014,1,2020,Uruguay,Not found,Calle 24,Not found,Canelones,15200.0
4517,68172.0,43.0,1.0,1.0,-34.89533,-56.130867,8,2019,Uruguay,Buceo,Andrés Aguiar,Not found,Montevideo,11600.0
4518,87749.6,41.0,1.0,1.0,-34.883854,-56.14121,8,2019,Uruguay,Unión,Bulevar José Batlle y Ordóñez,Not found,Montevideo,11600.0
4519,152950.0,45.0,1.0,1.0,-34.913367,-56.151316,8,2019,Uruguay,Pocitos,Luis B. Cavia,Not found,Montevideo,11300.0
4520,152950.0,45.0,1.0,1.0,-34.913438,-56.151295,8,2019,Uruguay,Pocitos,Luis B. Cavia,Not found,Montevideo,11300.0
4521,72542.0,40.0,1.0,1.0,-34.910429,-56.189704,8,2019,Uruguay,Centro,Zelmar Michelini,Not found,Montevideo,11114.0
4522,109250.0,74.0,1.0,1.0,-34.89628,-56.165972,8,2019,Uruguay,Tres Cruces,Doctor Mario Cassinoni,Not found,Montevideo,11601.0
4523,117116.0,53.0,1.0,1.0,-34.88696,-56.159686,8,2019,Uruguay,Larrañaga,General Urquiza,Not found,Montevideo,11820.0
