Unnamed: 0,Price,Area,Baths,Beds,Latitude,Longitude,Month,Year,country,suburb,road,municipality,state,postcode
9107,51750.0,105.0,4.0,3.0,3.494,-76.502,3,2019,Colombia,Comuna 2,Calle 75 Norte,Not found,Valle del Cauca,760002.0
9109,131625.0,169.0,4.0,3.0,3.258,-76.561,3,2019,Colombia,Celeste,Calle Farallones,Not found,Valle del Cauca,764001.0
9110,56250.0,170.0,3.0,3.0,3.261,-76.54899999999999,3,2019,Colombia,Celeste,Carrera 19,Not found,Valle del Cauca,764001.0
9111,121500.0,178.0,3.0,3.0,3.258,-76.561,3,2019,Colombia,Celeste,Calle Farallones,Not found,Valle del Cauca,764001.0
9112,146227.5,300.0,3.0,3.0,4.675,-74.095,3,2019,Colombia,Localidad Engativá,Carrera 69F,Not found,Not found,111061.0
9113,168750.0,248.0,3.0,3.0,4.736000000000001,-74.04,3,2019,Colombia,Localidad Usaquén,Calle 154,Not found,Not found,110131.0
9114,33750.0,60.0,2.0,3.0,3.415,-76.524,3,2019,Colombia,Comuna 10,Carrera 42,Not found,Valle del Cauca,760024.0
9115,76500.0,98.0,3.0,3.0,3.49,-76.527,3,2019,Colombia,Comuna 2,Avenida 8 Norte,Not found,Valle del Cauca,760050.0
9116,31500.0,62.0,2.0,3.0,3.358,-76.52,3,2019,Colombia,Not found,Carrera 110,Not found,Valle del Cauca,720001.0
9117,33750.0,70.0,2.0,3.0,3.4210000000000003,-76.54,3,2019,Colombia,Comuna 19,Calle 8,Not found,Valle del Cauca,760041.0
9118,202500.0,196.0,3.0,3.0,3.4560000000000004,-76.57,3,2019,Colombia,Comuna 1,Calle 26A,Not found,Valle del Cauca,760101.0
9119,29250.0,72.0,2.0,3.0,3.423,-76.518,3,2019,Colombia,Comuna 11,Carrera 33B,Not found,Valle del Cauca,760024.0
9120,29250.0,60.0,2.0,3.0,3.365,-76.52,3,2019,Colombia,Comuna 17,Carrera 102,Not found,Valle del Cauca,760026.0
9123,81000.0,119.0,3.0,3.0,3.257,-76.563,3,2019,Colombia,Celeste,Paseo De Los Tangelos,Not found,Valle del Cauca,764001.0
9124,132750.0,123.0,3.0,3.0,4.704,-74.032,3,2019,Colombia,Localidad Usaquén,Carrera 8,Not found,Not found,110121.0
9125,120375.0,144.0,2.0,3.0,4.73,-74.036,3,2019,Colombia,Localidad Usaquén,Calle 151,Not found,Not found,110131.0
9128,67500.0,257.0,3.0,3.0,3.412,-76.528,3,2019,Colombia,Comuna 10,Carrera 44A,Not found,Valle del Cauca,760041.0
9129,94500.0,275.0,3.0,3.0,3.388,-76.543,3,2019,Colombia,Comuna 17,Carrera 78A,Not found,Valle del Cauca,760001.0
9130,50625.0,70.0,2.0,3.0,3.36,-76.517,3,2019,Colombia,Not found,Carrera 108,Not found,Valle del Cauca,720001.0
9132,57375.0,83.0,2.0,3.0,4.444,-75.19800000000001,3,2019,Colombia,Comuna 5 - Jordán,Carrera 10A,Not found,Tolima,730002.0
9134,78750.0,101.0,3.0,3.0,3.392,-76.538,3,2019,Colombia,Comuna 17,Carrera 72,Not found,Valle del Cauca,760033.0
9135,54000.0,88.0,3.0,3.0,3.256,-76.559,3,2019,Colombia,Celeste,Calle 5A Sur,Not found,Valle del Cauca,764001.0
9136,74250.0,105.0,3.0,3.0,3.3680000000000003,-76.52,3,2019,Colombia,Comuna 17,Carrera 99,Not found,Valle del Cauca,760026.0
9137,42750.0,85.0,2.0,3.0,3.381,-76.536,3,2019,Colombia,Comuna 17,Not found,Not found,Valle del Cauca,760001.0
9142,35550.0,100.0,2.0,4.0,3.4,-76.502,3,2019,Colombia,Comuna 15,Carrera 42A,Not found,Valle del Cauca,760025.0
9144,40500.0,100.0,3.0,4.0,4.398,-75.148,3,2019,Colombia,Comuna 9 - Picaleña,Carrera 50 A Sur,Not found,Tolima,730005.0
9146,127125.0,260.0,5.0,5.0,3.412,-76.55199999999999,3,2019,Colombia,Comuna 19,Carrera 52,Not found,Valle del Cauca,760040.0
9147,150750.0,244.0,4.0,5.0,3.3960000000000004,-76.535,3,2019,Colombia,Comuna 17,Calle 13B,Not found,Valle del Cauca,760033.0
9148,18000.0,130.0,2.0,5.0,3.432,-76.459,3,2019,Colombia,Not found,3202A,Not found,Valle del Cauca,760021.0
9149,44977.5,237.0,3.0,5.0,4.699,-74.096,3,2019,Colombia,Localidad Engativá,Avenida Calle 80,Not found,Not found,111051.0
9150,56250.0,201.0,2.0,5.0,3.423,-76.52600000000001,3,2019,Colombia,Comuna 10,Calle 15,Not found,Valle del Cauca,760041.0
9151,90000.0,250.0,3.0,5.0,3.399,-76.54,3,2019,Colombia,Comuna 17,Calle 11,Not found,Valle del Cauca,760033.0
9152,96750.0,49.0,1.0,1.0,4.676,-74.05,9,2019,Colombia,Localidad Chapinero,Calle 93,Not found,Not found,110221.0
9153,29250.0,43.0,1.0,2.0,4.75,-74.08800000000001,9,2019,Colombia,Not found,Calle 152A,Not found,Not found,111161.0
9154,48825.0,72.0,2.0,2.0,3.3560000000000003,-76.521,9,2019,Colombia,Not found,Carrera 112,Not found,Valle del Cauca,720001.0
9157,50400.0,73.0,2.0,2.0,4.718999999999999,-74.23,9,2019,Colombia,Not found,Calle 9C,Not found,Not found,250040.0
9158,153000.0,100.0,3.0,2.0,4.697,-74.039,9,2019,Colombia,Localidad Usaquén,Calle 118,Not found,Not found,110111.0
9159,85500.0,70.0,2.0,2.0,4.69,-74.043,9,2019,Colombia,Localidad Usaquén,Carrera 13A,Not found,Not found,110111.0
9160,101250.0,106.0,2.0,2.0,4.68,-74.045,9,2019,Colombia,Localidad Chapinero,Calle 97,Not found,Not found,110221.0
9162,146250.0,288.0,3.0,3.0,7.876,-72.498,9,2019,Colombia,Not found,Avenida 0AE,Not found,Norte de Santander,540006.0
9163,21375.0,73.0,2.0,3.0,3.399,-76.50399999999999,9,2019,Colombia,Comuna 15,Carrera 42C2,Not found,Valle del Cauca,760025.0
9164,85500.0,234.0,4.0,3.0,3.488,-76.515,9,2019,Colombia,Comuna 2,Calle 58 Norte,Not found,Valle del Cauca,760050.0
9166,87750.0,250.0,2.0,3.0,5.023,-74.001,9,2019,Colombia,Not found,Calle 6,Not found,Not found,250252.0
9167,108000.0,177.0,2.0,3.0,4.755,-74.048,9,2019,Colombia,Not found,Calle 174A,Not found,Not found,111166.0
9171,128250.0,130.0,2.0,3.0,3.491,-76.51899999999999,9,2019,Colombia,Comuna 2,Calle 64 Norte,Not found,Valle del Cauca,760050.0
9172,100125.0,131.0,3.0,3.0,3.457,-76.538,9,2019,Colombia,Comuna 2,Avenida 10,Not found,Valle del Cauca,760045.0
9173,85500.0,110.0,3.0,3.0,3.383,-76.542,9,2019,Colombia,Comuna 17,Carrera 83,Not found,Valle del Cauca,760001.0
9174,22500.0,47.0,1.0,3.0,3.487,-76.51899999999999,9,2019,Colombia,Comuna 2,Calle 52 Norte,Not found,Valle del Cauca,760050.0
9175,27000.0,62.0,2.0,3.0,3.425,-76.497,9,2019,Colombia,Comuna 13,Calle 72F4,Not found,Valle del Cauca,760020.0
9179,130500.0,130.0,2.0,3.0,10.444,-75.524,9,2019,Colombia,Not found,Calle 63,Not found,Bolívar,130002.0
9182,303750.0,159.0,4.0,3.0,4.7010000000000005,-74.029,9,2019,Colombia,Localidad Usaquén,Calle 126,Not found,Not found,110111.0
9183,61875.0,84.0,2.0,3.0,4.757,-74.025,9,2019,Colombia,Localidad Usaquén,Avenida Carrera 7,Not found,Not found,110141.0
9184,36000.0,57.0,2.0,3.0,11.215,-74.184,9,2019,Colombia,Not found,Carrera 29,Not found,Magdalena,470003.0
9196,87750.0,149.0,4.0,4.0,7.882999999999999,-72.494,9,2019,Colombia,Not found,Calle 15A,Not found,Norte de Santander,540006.0
9197,63000.0,110.0,3.0,4.0,3.409,-76.543,9,2019,Colombia,Comuna 19,Carrera 52,Not found,Valle del Cauca,760040.0
9198,108000.0,143.0,4.0,4.0,10.39,-75.472,9,2019,Colombia,Not found,Diagonal 31F,Not found,Bolívar,130010.0
9199,202500.0,150.0,3.0,4.0,10.41,-75.538,9,2019,Colombia,Not found,Carrera 23,Not found,Bolívar,130001.0
9201,63000.0,143.0,4.0,4.0,3.4610000000000003,-76.528,9,2019,Colombia,Comuna 2,Avenida 4 Norte,Not found,Valle del Cauca,760046.0
9203,126000.0,104.0,3.0,4.0,4.704,-74.031,9,2019,Colombia,Localidad Usaquén,Calle 127A,Not found,Not found,110121.0
9204,101250.0,95.0,3.0,4.0,4.728,-74.024,9,2019,Colombia,Localidad Usaquén,Avenida Carrera 7,Not found,Not found,110131.0
9205,265500.0,222.0,5.0,4.0,4.692,-74.054,9,2019,Colombia,Localidad Usaquén,Calle 104A,Not found,Not found,110111.0
9206,76500.0,250.0,4.0,5.0,3.373,-76.523,9,2019,Colombia,Comuna 17,Carrera 96,Not found,Valle del Cauca,760026.0
9207,35549.55,150.0,3.0,5.0,3.3960000000000004,-76.509,9,2019,Colombia,Comuna 15,Carrera 47,Not found,Valle del Cauca,760025.0
9209,213750.0,91.0,1.0,5.0,4.688,-74.047,9,2019,Colombia,Localidad Usaquén,Avenida Carrera 15,Not found,Not found,110111.0
9210,33300.0,62.0,2.0,2.0,3.3680000000000003,-76.517,9,2019,Colombia,Comuna 17,Carrera 99,Not found,Valle del Cauca,760026.0
9213,110250.0,101.0,2.0,2.0,4.706,-74.046,9,2019,Colombia,Localidad Usaquén,Calle 127 Bis,Not found,Not found,110121.0
9214,30375.0,42.0,1.0,2.0,4.713,-74.14,9,2019,Colombia,Localidad Engativá,Carrera 119,Not found,Not found,111031.0
9215,153000.0,163.0,3.0,2.0,4.678999999999999,-74.045,9,2019,Colombia,Localidad Usaquén,Carrera 11,Not found,Not found,110111.0
9216,118350.0,80.0,3.0,2.0,4.687,-74.04899999999999,9,2019,Colombia,Localidad Usaquén,Carrera 16,Not found,Not found,110111.0
9219,53775.0,85.0,2.0,3.0,4.8580000000000005,-74.066,9,2019,Colombia,Casco urbano Chía,Carrera 14D,Not found,Not found,250001.0
9221,70875.0,118.0,3.0,3.0,3.274,-76.536,9,2019,Colombia,Not found,Not found,Not found,Valle del Cauca,764001.0
9223,180000.0,160.0,4.0,3.0,4.706,-74.06,9,2019,Colombia,Not found,Carrera 52,Not found,Not found,111111.0
9224,39375.0,57.0,2.0,3.0,4.752,-74.09,9,2019,Colombia,Not found,Carrera 101A,Not found,Not found,111161.0
9225,123750.0,130.0,2.0,3.0,4.629,-74.14399999999999,9,2019,Colombia,Localidad Kennedy,Carrera 74,Not found,Not found,110821.0
9229,180000.0,213.0,4.0,3.0,3.46,-76.527,9,2019,Colombia,Comuna 2,Calle 21 Norte,Not found,Valle del Cauca,760046.0
9230,27000.0,58.0,2.0,3.0,3.482,-76.492,9,2019,Colombia,Comuna 5,Not found,Not found,Valle del Cauca,760006.0
9237,99000.0,88.0,2.0,3.0,4.683,-74.09899999999999,9,2019,Colombia,Localidad Engativá,Carrera 72A,Not found,Not found,111051.0
9238,29250.0,55.0,1.0,3.0,4.755,-74.104,9,2019,Colombia,Not found,Calle 151,Not found,Not found,111161.0
9239,184500.0,220.0,4.0,3.0,4.7,-74.038,9,2019,Colombia,Localidad Usaquén,Calle 121,Not found,Not found,110111.0
9240,123750.0,114.0,2.0,3.0,4.715,-74.047,9,2019,Colombia,Localidad Usaquén,Avenida Carrera 19,Not found,Not found,110121.0
9241,186750.0,105.0,3.0,3.0,4.689,-74.043,9,2019,Colombia,Localidad Usaquén,Calle 106,Not found,Not found,110111.0
9242,213750.0,160.0,3.0,3.0,4.676,-74.058,9,2019,Colombia,Localidad Chapinero,Carrera 19C,Not found,Not found,110221.0
9243,50625.0,69.0,2.0,3.0,4.75,-74.1,9,2019,Colombia,Not found,Carrera 111A,Not found,Not found,111161.0
9253,40500.0,110.0,2.0,4.0,7.911,-72.47399999999999,9,2019,Colombia,Not found,Avenida 6B,Not found,Norte de Santander,540004.0
9254,168750.0,145.0,2.0,4.0,3.401,-76.502,9,2019,Colombia,Comuna 15,Carrera 41G,Not found,Valle del Cauca,760025.0
9255,236250.0,265.0,5.0,4.0,4.467,-75.765,9,2019,Colombia,Not found,Not found,Not found,Quindío,630008.0
9257,39375.0,85.0,2.0,4.0,3.407,-76.53699999999999,9,2019,Colombia,Comuna 17,Carrera 55,Not found,Valle del Cauca,760033.0
9262,27000.0,62.0,1.0,3.0,3.488,-76.498,4,2019,Colombia,Comuna 6,Carrera 3E Norte,Not found,Valle del Cauca,760002.0
9263,23625.0,52.0,1.0,3.0,4.625,-74.17699999999999,4,2019,Colombia,Localidad Kennedy,Calle 51A Sur,Not found,Not found,110861.0
9264,56250.0,130.0,1.0,3.0,7.906000000000001,-72.487,2,2020,Colombia,Not found,Calle 6BN,Not found,Norte de Santander,540003.0
9265,26550.0,90.0,1.0,3.0,3.402,-76.507,2,2020,Colombia,Comuna 15,Calle 51,Not found,Valle del Cauca,760025.0
9266,24750.0,75.0,1.0,3.0,3.402,-76.507,2,2020,Colombia,Comuna 15,Calle 51,Not found,Valle del Cauca,760025.0
9268,29250.0,47.0,1.0,3.0,5.058,-75.48,2,2020,Colombia,Comuna Ecoturística Cerro de Oro,Calle 63B,Not found,Caldas,170002.0
9269,87750.0,44.0,2.0,1.0,4.678,-74.053,2,2020,Colombia,Localidad Chapinero,Carrera 17,Not found,Not found,110221.0
9270,29250.0,72.0,2.0,2.0,3.402,-76.507,2,2020,Colombia,Comuna 15,Calle 51,Not found,Valle del Cauca,760025.0
9271,51750.0,73.0,2.0,2.0,3.37,-76.515,2,2020,Colombia,Comuna 17,Carrera 98B,Not found,Valle del Cauca,760026.0
9273,49500.0,70.0,2.0,2.0,3.471,-76.52,2,2020,Colombia,Comuna 2,Calle 34A Norte,Not found,Valle del Cauca,760046.0
9275,123750.0,81.0,2.0,2.0,4.697,-74.048,2,2020,Colombia,Localidad Usaquén,Calle 114A,Not found,Not found,110111.0
9276,96750.0,69.0,2.0,2.0,4.726,-74.033,2,2020,Colombia,Localidad Usaquén,Calle 147,Not found,Not found,110131.0
9285,37125.0,105.0,2.0,3.0,7.911,-72.471,2,2020,Colombia,Not found,Avenida 5A,Not found,Norte de Santander,540004.0
9286,28125.0,96.0,2.0,3.0,4.856,-75.65100000000001,2,2020,Colombia,Not found,Autopista del Café,Not found,Risaralda,661002.0
9287,33525.0,96.0,2.0,3.0,3.4930000000000003,-76.503,2,2020,Colombia,Comuna 2,Calle 74 Norte,Not found,Valle del Cauca,760002.0
9291,39375.0,60.0,2.0,3.0,4.729,-74.263,2,2020,Colombia,Not found,Carrera 2,Not found,Not found,250030.0
9292,110025.0,85.0,2.0,3.0,4.749,-74.068,2,2020,Colombia,Not found,Carrera 74,Not found,Not found,111156.0
9293,99000.0,70.0,2.0,3.0,4.657,-74.11399999999999,2,2020,Colombia,Localidad Fontibón,Carrera 69D,Not found,Not found,110931.0
9296,56250.0,197.0,2.0,4.0,7.906000000000001,-72.49,2,2020,Colombia,Not found,Calle 7N,Not found,Norte de Santander,540003.0
9297,31050.0,58.0,2.0,4.0,4.647,-74.165,2,2020,Colombia,Localidad Kennedy,Carrera 91C,Not found,Not found,110871.0
9298,51750.0,118.0,3.0,3.0,7.898,-72.491,2,2020,Colombia,Not found,Avenida los Faroles,Not found,Norte de Santander,540003.0
9299,74250.0,125.0,3.0,3.0,3.398,-76.55,2,2020,Colombia,Comuna 19,Carrera 66,Not found,Valle del Cauca,760035.0
9300,72000.0,93.0,3.0,3.0,3.3680000000000003,-76.51899999999999,2,2020,Colombia,Comuna 17,Calle 45,Not found,Valle del Cauca,760026.0
9301,168750.0,184.0,3.0,3.0,3.4560000000000004,-76.539,2,2020,Colombia,Comuna 2,Avenida 11,Not found,Valle del Cauca,760045.0
9302,123750.0,110.0,3.0,3.0,10.396,-75.558,2,2020,Colombia,Not found,Calle 4,Not found,Bolívar,130001.0
9303,58500.0,118.0,3.0,4.0,7.898,-72.491,2,2020,Colombia,Not found,Avenida los Faroles,Not found,Norte de Santander,540003.0
9309,169875.0,260.0,4.0,5.0,4.736000000000001,-74.042,2,2020,Colombia,Localidad Usaquén,Avenida Calle 153,Not found,Not found,110131.0
9311,247500.0,188.0,4.0,3.0,4.838,-74.029,6,2019,Colombia,Fusca,Not found,Not found,Not found,250008.0
9312,146250.0,293.0,4.0,3.0,3.45,-76.54,6,2019,Colombia,Comuna 3,Calle 2A,Not found,Valle del Cauca,760044.0
9318,78750.0,49.0,1.0,1.0,4.702,-74.046,2,2020,Colombia,Localidad Usaquén,Carrera 17A,Not found,Not found,110111.0
9320,29250.0,76.0,1.0,2.0,4.129,-73.631,2,2020,Colombia,Not found,Carrera 37,Not found,Meta,500005.0
9322,19575.0,40.0,1.0,2.0,3.394,-76.554,2,2020,Colombia,Comuna 18,Carrera 69,Not found,Valle del Cauca,760035.0
9326,37125.0,55.0,1.0,3.0,3.465,-76.59,2,2020,Colombia,Comuna 1,Not found,Not found,Valle del Cauca,760101.0
9327,22050.0,57.0,1.0,3.0,3.435,-76.529,2,2020,Colombia,Comuna 9,Carrera 23A,Not found,Valle del Cauca,720025.0
9328,49500.0,52.0,1.0,3.0,4.74,-74.063,2,2020,Colombia,Not found,Carrera 58C,Not found,Not found,111156.0
9329,38250.0,80.0,2.0,1.0,3.4730000000000003,-76.52,2,2020,Colombia,Comuna 2,Avenida 3 Norte,Not found,Valle del Cauca,760050.0
9330,67500.0,59.0,2.0,1.0,4.72,-74.035,2,2020,Colombia,Localidad Usaquén,Carrera 11,Not found,Not found,110121.0
9332,33750.0,88.0,2.0,2.0,4.428999999999999,-75.188,2,2020,Colombia,Comuna 9 - Picaleña,Calle 79,Not found,Tolima,730006.0
9334,72000.0,80.0,2.0,2.0,4.753,-74.028,2,2020,Colombia,Localidad Usaquén,Calle 174,Not found,Not found,110141.0
9335,132750.0,133.0,2.0,2.0,4.656000000000001,-74.055,2,2020,Colombia,Localidad Chapinero,Avenida Carrera 7,Not found,Not found,110221.0
9336,97875.0,70.0,2.0,2.0,4.723,-74.033,2,2020,Colombia,Localidad Usaquén,Calle 145,Not found,Not found,110121.0
9340,83250.0,130.0,2.0,3.0,3.4760000000000004,-76.51899999999999,2,2020,Colombia,Comuna 2,Calle 40 Norte,Not found,Valle del Cauca,760050.0
9341,39375.0,160.0,2.0,3.0,3.446,-76.555,2,2020,Colombia,Comuna 19,Carrera 3,Not found,Valle del Cauca,760101.0
9342,24750.0,60.0,2.0,3.0,3.438,-76.49,2,2020,Colombia,Comuna 13,Carrera 25B,Not found,Valle del Cauca,760020.0
9343,112500.0,115.0,2.0,3.0,4.761,-74.063,2,2020,Colombia,Not found,Carrera 70,Not found,Not found,111166.0
9346,29250.0,54.0,2.0,3.0,7.892,-72.485,2,2020,Colombia,Not found,Avenida 1,Not found,Norte de Santander,540006.0
9348,74250.0,72.0,2.0,3.0,3.364,-76.495,2,2020,Colombia,Not found,Not found,Not found,Valle del Cauca,720001.0
9349,56250.0,85.0,2.0,3.0,3.486,-76.531,2,2020,Colombia,Comuna 2,Avenida 9 Norte,Not found,Valle del Cauca,760050.0
9350,40500.0,69.0,2.0,3.0,3.407,-76.53399999999999,2,2020,Colombia,Comuna 17,Not found,Not found,Valle del Cauca,760033.0
9351,24750.0,60.0,2.0,3.0,3.471,-76.528,2,2020,Colombia,Comuna 2,Calle 29 Norte,Not found,Valle del Cauca,760046.0
9353,31500.0,63.0,2.0,3.0,4.545,-75.673,2,2020,Colombia,Comuna Fundadores,Calle 9,Not found,Quindío,630001.0
9354,42750.0,113.0,2.0,3.0,4.806,-75.707,2,2020,Colombia,El Jardín,Not found,Pereira,Risaralda,660001.0
9356,78750.0,75.0,2.0,3.0,4.728,-74.044,2,2020,Colombia,Localidad Usaquén,Carrera 17,Not found,Not found,110121.0
9357,42075.0,61.0,2.0,3.0,4.734,-74.031,2,2020,Colombia,Localidad Usaquén,Carrera 8D Bis,Not found,Not found,110131.0
9358,56250.0,63.0,2.0,3.0,4.731,-74.035,2,2020,Colombia,Localidad Usaquén,Calle 152,Not found,Not found,110131.0
9359,74250.0,81.0,2.0,3.0,4.767,-74.051,2,2020,Colombia,Not found,Calle 187,Not found,Not found,111166.0
9360,45000.0,78.0,2.0,3.0,7.099,-73.11399999999999,2,2020,Colombia,Comuna 6 - La Concordia,Calle 69,Not found,Santander,680005.0
9363,41625.0,160.0,2.0,4.0,3.4410000000000003,-76.547,2,2020,Colombia,Comuna 19,Carrera 24E,Not found,Valle del Cauca,760101.0
9367,123750.0,90.0,3.0,2.0,4.72,-74.051,2,2020,Colombia,Localidad Usaquén,Calle 134A,Not found,Not found,110121.0
9370,94500.0,140.0,3.0,3.0,3.449,-76.54899999999999,2,2020,Colombia,Comuna 2,Carrera 3,Not found,Valle del Cauca,760101.0
9371,67500.0,116.0,3.0,3.0,3.451,-76.541,2,2020,Colombia,Comuna 3,Carrera 1,Not found,Valle del Cauca,760044.0
9372,171000.0,184.0,3.0,3.0,3.365,-76.53,2,2020,Colombia,Comuna 22,Carrera 101B,Not found,Valle del Cauca,760026.0
9373,74250.0,91.0,3.0,3.0,3.364,-76.495,2,2020,Colombia,Not found,Not found,Not found,Valle del Cauca,720001.0
9374,137250.0,184.0,3.0,3.0,3.365,-76.53,2,2020,Colombia,Comuna 22,Carrera 101B,Not found,Valle del Cauca,760026.0
9376,157500.0,115.0,3.0,3.0,4.7,-74.04899999999999,2,2020,Colombia,Localidad Usaquén,Carrera 18C,Not found,Not found,110111.0
9377,225000.0,130.0,3.0,3.0,4.668,-74.044,2,2020,Colombia,Localidad Chapinero,Avenida Carrera 6,Not found,Not found,110221.0
9378,101250.0,90.0,3.0,3.0,4.729,-74.044,2,2020,Colombia,Localidad Usaquén,Carrera 17,Not found,Not found,110121.0
9379,186750.0,124.0,3.0,3.0,4.697,-74.047,2,2020,Colombia,Localidad Usaquén,Carrera 17A,Not found,Not found,110111.0
9382,72000.0,145.0,3.0,4.0,7.883999999999999,-72.494,2,2020,Colombia,Not found,Avenida 3AE,Not found,Norte de Santander,540006.0
9384,51750.0,105.0,4.0,3.0,3.494,-76.502,2,2020,Colombia,Comuna 2,Calle 75 Norte,Not found,Valle del Cauca,760002.0
9385,270000.0,300.0,4.0,3.0,3.389,-76.544,2,2020,Colombia,Comuna 17,Carrera 77,Not found,Valle del Cauca,760035.0
9386,76500.0,157.0,4.0,3.0,3.385,-76.531,2,2020,Colombia,Comuna 17,Carrera 83B,Not found,Valle del Cauca,760001.0
9387,105750.0,120.0,4.0,3.0,3.458,-76.56,2,2020,Colombia,Comuna 1,Calle 19 Oeste,Not found,Valle del Cauca,760101.0
9389,175500.0,300.0,4.0,5.0,3.4,-76.544,2,2020,Colombia,Comuna 17,Carrera 64A,Not found,Valle del Cauca,760035.0
9390,202500.0,300.0,5.0,4.0,3.3960000000000004,-76.53399999999999,2,2020,Colombia,Comuna 17,Carrera 68,Not found,Valle del Cauca,760033.0
9392,99000.0,147.0,1.0,1.0,4.631,-74.069,5,2019,Colombia,Localidad Teusaquillo,Diagonal 42 Bis,Not found,Not found,111311.0
9393,21375.0,48.0,1.0,1.0,3.408,-76.54,5,2019,Colombia,Comuna 19,Calle 10,Not found,Valle del Cauca,760041.0
9395,36450.0,31.0,1.0,1.0,4.64,-74.063,5,2019,Colombia,Localidad Chapinero,Avenida Carrera 7,Not found,Not found,110231.0
9401,20250.0,49.0,1.0,2.0,7.862999999999999,-72.476,5,2019,Colombia,Not found,Not found,Not found,Norte de Santander,541030.0
9403,25875.0,42.0,1.0,2.0,4.651,-74.169,5,2019,Colombia,Localidad Kennedy,Carrera 98,Not found,Not found,110871.0
9408,33750.0,55.0,1.0,3.0,4.746,-74.12,5,2019,Colombia,Not found,Carrera 149 Bis,Not found,Not found,111151.0
9409,25875.0,47.0,1.0,3.0,4.651,-74.17,5,2019,Colombia,Localidad Kennedy,Carrera 98,Not found,Not found,110871.0
9411,74250.0,50.0,2.0,1.0,4.721,-74.036,5,2019,Colombia,Localidad Usaquén,Calle 142,Not found,Not found,110121.0
9412,45000.0,48.0,2.0,1.0,11.243,-74.197,5,2019,Colombia,Not found,Calle 12,Not found,Magdalena,470004.0
9413,90000.0,90.0,2.0,2.0,3.427,-76.53399999999999,5,2019,Colombia,Comuna 19,Carrera 32,Not found,Valle del Cauca,720025.0
9414,39375.0,70.0,2.0,2.0,3.407,-76.547,5,2019,Colombia,Comuna 19,Calle 5,Not found,Valle del Cauca,760040.0
9419,78750.0,58.0,2.0,2.0,4.723,-74.045,5,2019,Colombia,Localidad Usaquén,Calle 140,Not found,Not found,110121.0
9420,56250.0,65.0,2.0,2.0,4.727,-74.03699999999999,5,2019,Colombia,Localidad Usaquén,Carrera 13,Not found,Not found,110121.0
9421,85500.0,72.0,2.0,2.0,4.724,-74.042,5,2019,Colombia,Localidad Usaquén,Carrera 16,Not found,Not found,110121.0
9425,22050.0,59.0,2.0,3.0,7.872999999999999,-72.46300000000001,5,2019,Colombia,Not found,Vía Boconó,Not found,Norte de Santander,540001.0
9426,38250.0,104.0,2.0,3.0,7.911,-72.467,5,2019,Colombia,Not found,Not found,Not found,Norte de Santander,540004.0
9427,29250.0,70.0,2.0,3.0,3.4930000000000003,-76.502,5,2019,Colombia,Comuna 2,Calle 74B Norte,Not found,Valle del Cauca,760002.0
9429,97875.0,152.0,2.0,3.0,4.757,-74.056,5,2019,Colombia,Not found,Calle 174,Not found,Not found,111166.0
9431,36000.0,84.0,2.0,3.0,7.893,-72.48899999999999,5,2019,Colombia,Not found,Avenida Guaimaral,Not found,Norte de Santander,540006.0
9432,38250.0,84.0,2.0,3.0,7.912999999999999,-72.472,5,2019,Colombia,Not found,Calle 8E,Not found,Norte de Santander,540004.0
9433,39375.0,68.0,2.0,3.0,7.905,-72.487,5,2019,Colombia,Not found,Calle 5AN,Not found,Norte de Santander,540003.0
9434,27000.0,72.0,2.0,3.0,7.894,-72.482,5,2019,Colombia,Not found,Avenida 4,Not found,Norte de Santander,540004.0
9435,57375.0,90.0,2.0,3.0,7.909,-72.483,5,2019,Colombia,Not found,Not found,Not found,Norte de Santander,540004.0
9437,42750.0,83.0,2.0,3.0,7.909,-72.483,5,2019,Colombia,Not found,Not found,Not found,Norte de Santander,540004.0
9438,29250.0,63.0,2.0,3.0,7.886,-72.486,5,2019,Colombia,Not found,Not found,Not found,Norte de Santander,540006.0
9439,22500.0,44.0,2.0,3.0,7.894,-72.48100000000001,5,2019,Colombia,Not found,Avenida 5,Not found,Norte de Santander,540004.0
9440,49500.0,106.0,2.0,3.0,7.881,-72.495,5,2019,Colombia,Not found,Calle 17A,Not found,Norte de Santander,540006.0
9441,29250.0,62.0,2.0,3.0,7.894,-72.482,5,2019,Colombia,Not found,Avenida 4,Not found,Norte de Santander,540004.0
9442,67500.0,94.0,2.0,3.0,7.88,-72.49600000000001,5,2019,Colombia,Not found,Calle 18,Not found,Norte de Santander,540006.0
9444,29250.0,62.0,2.0,3.0,7.886,-72.484,5,2019,Colombia,Not found,Calle 20,Not found,Norte de Santander,540006.0
9445,33750.0,92.0,2.0,3.0,7.875,-72.499,5,2019,Colombia,Not found,calle 22a,Not found,Norte de Santander,540006.0
9447,33750.0,62.0,2.0,3.0,3.4560000000000004,-76.539,5,2019,Colombia,Comuna 2,Avenida 11,Not found,Valle del Cauca,760045.0
9452,32827.5,59.0,2.0,3.0,4.703,-74.215,5,2019,Colombia,Not found,Calle 19,Not found,Not found,250040.0
9461,37125.0,64.0,2.0,3.0,5.021,-73.991,5,2019,Colombia,Not found,Carrera 32,Not found,Not found,250251.0
9462,51750.0,96.0,2.0,3.0,4.754,-74.069,5,2019,Colombia,Not found,Carrera 75,Not found,Not found,111156.0
