Price,Area,Baths,Beds,Latitude,Longitude,Month,Year,Country,Province
305900.0,179.0,5.0,3.0,-12.1122292,-76.9794299,02,2020,Perú,Lima
358340.0,210.0,5.0,4.0,-12.1015402,-76.9508348,02,2020,Perú,Lima
166060.0,218.0,5.0,4.0,-12.071596068,-76.9786384757,02,2020,Perú,Lima
1135326.0,421.0,5.0,5.0,-12.0913715,-77.0434734,02,2020,Perú,Lima
249090.0,173.0,5.0,5.0,-8.1019482,-79.0298967,02,2020,Perú,La-Libertad
506920.0,220.0,5.0,5.0,-11.8615615285,-77.0543186042,02,2020,Perú,Lima
3277500.0,2650.0,6.0,0.0,-12.0465891,-77.0763145,02,2020,Perú,Lima
192280.0,182.0,6.0,5.0,-12.7146622,-76.6324265,02,2020,Perú,Lima
392426.0,637.0,6.0,6.0,-16.6281634914,-72.6902494781,02,2020,Perú,Arequipa
339986.0,264.0,6.0,7.0,-12.0638421,-76.9571046,02,2020,Perú,Lima
375820.0,174.0,6.0,9.0,-12.0282280252,-77.0317190359,02,2020,Perú,Lima
393300.0,270.0,7.0,5.0,-12.097425,-76.994856,02,2020,Perú,Lima
117990.0,198.0,10.0,11.0,-16.3941540629,-72.2080083135,02,2020,Perú,Arequipa
192280.0,72.0,10.0,14.0,-12.1670729,-76.9690928,02,2020,Perú,Lima
288420.0,160.0,11.0,11.0,-12.3322554,-76.8249063,02,2020,Perú,Lima
11799.0,1150.0,11.0,11.0,-12.0175894821,-77.0767751391,02,2020,Perú,Lima
174800.0,2000.0,15.0,8.0,-8.0818448835,-79.0934935412,02,2020,Perú,La-Libertad
15732.0,2314.0,4.0,0.0,-11.9892516,-77.0578919,03,2020,Perú,Lima
279680.0,106.0,1.0,1.0,-12.1149405,-77.0407374,03,2020,Perú,Lima
63802.0,300.0,1.0,1.0,-11.0987123,-77.5745985,03,2020,Perú,Lima
48070.0,73.0,2.0,2.0,-12.013431901,-77.0533814873,03,2020,Perú,Lima
78660.0,98.0,2.0,3.0,-6.7724773,-79.8487441,03,2020,Perú,Lambayeque
183540.0,120.0,2.0,3.0,-12.0876160832,-77.0406409349,03,2020,Perú,Lima
490751.0,205.0,3.0,3.0,-12.1149405,-77.0407374,03,2020,Perú,Lima
509367.2,205.0,3.0,3.0,-12.1149405,-77.0407374,03,2020,Perú,Lima
471260.8,185.0,2.0,3.0,-12.1149405,-77.0407374,03,2020,Perú,Lima
482885.0,205.0,3.0,3.0,-12.1149405,-77.0407374,03,2020,Perú,Lima
567226.0,332.0,2.0,3.0,-12.1149405,-77.0407374,03,2020,Perú,Lima
655412.6,362.0,3.0,3.0,-12.1149405,-77.0407374,03,2020,Perú,Lima
454480.0,185.0,2.0,3.0,-12.1149405,-77.0407374,03,2020,Perú,Lima
685653.0,375.0,2.0,3.0,-12.1149405,-77.0407374,03,2020,Perú,Lima
646585.2,355.0,2.0,3.0,-12.1149405,-77.0407374,03,2020,Perú,Lima
99636.0,69.0,2.0,3.0,-12.0688916,-77.0532266,03,2020,Perú,Lima
197524.0,130.0,2.0,3.0,-12.1262061927,-76.993581886,03,2020,Perú,Lima
218500.0,150.0,2.0,3.0,-12.1289925173,-76.9764305293,03,2020,Perú,Lima
305900.0,273.0,3.0,3.0,-12.1254764,-76.983987,03,2020,Perú,Lima
63802.0,90.0,1.0,3.0,-11.9815573,-77.096882,03,2020,Perú,Lima
76912.0,84.0,2.0,3.0,-16.4116405097,-71.5167201391,03,2020,Perú,Arequipa
1345086.0,1140.0,3.0,4.0,-12.088327794,-76.9241553198,03,2020,Perú,Lima
2254920.0,1749.0,5.0,4.0,-12.1187895,-76.970763,03,2020,Perú,Lima
393300.0,255.0,5.0,5.0,-12.0850404863,-76.9150199804,03,2020,Perú,Lima
144210.0,197.0,12.0,16.0,-11.9741815,-77.0476081,03,2020,Perú,Lima
139840.0,211.0,4.0,4.0,-16.4508405087,-71.5379432627,03,2020,Perú,Arequipa
1311000.0,1387.0,2.0,0.0,-9.5177915,-77.5300557,03,2020,Perú,Ancash
55936.0,46.0,1.0,1.0,-12.1684945,-76.990064,03,2020,Perú,Lima
99758.36,104.0,2.0,2.0,-12.17196,-76.992903,03,2020,Perú,Lima
67778.7,47.0,2.0,2.0,-12.1191762,-77.005964,03,2020,Perú,Lima
201020.0,106.0,2.0,2.0,-12.1324611837,-77.0209751061,03,2020,Perú,Lima
64326.4,53.0,1.0,2.0,-12.1684945,-76.990064,03,2020,Perú,Lima
94704.892,64.0,2.0,2.0,-12.1191762,-77.005964,03,2020,Perú,Lima
79907.198,55.0,2.0,2.0,-12.1191762,-77.005964,03,2020,Perú,Lima
56810.0,80.0,2.0,3.0,-11.8347289073,-77.0537070909,03,2020,Perú,Lima
195776.0,249.0,2.0,3.0,-12.9469097,-76.5054606,03,2020,Perú,Lima
133197.6,110.0,3.0,3.0,-12.060703429,-76.9429523201,03,2020,Perú,Lima
91770.0,66.0,2.0,3.0,-12.107727,-77.0224626,03,2020,Perú,Lima
187910.0,106.0,3.0,3.0,-12.098476354,-76.9667269537,03,2020,Perú,Lima
262200.0,185.0,4.0,3.0,-12.131838,-77.0111646,03,2020,Perú,Lima
97276.2,81.0,1.0,3.0,-12.1684945,-76.990064,03,2020,Perú,Lima
109250.0,70.0,2.0,3.0,-12.0791744,-77.0935378,03,2020,Perú,Lima
133722.0,141.0,3.0,3.0,-12.1191762,-77.005964,03,2020,Perú,Lima
104748.9,71.0,2.0,3.0,-12.1191762,-77.005964,03,2020,Perú,Lima
152950.0,127.0,2.0,3.0,-12.1684945,-76.990064,03,2020,Perú,Lima
92906.2,75.0,2.0,3.0,-12.1684945,-76.990064,03,2020,Perú,Lima
104006.0,80.0,2.0,3.0,-12.0817202607,-77.1052923854,03,2020,Perú,Lima
124982.0,106.0,2.0,3.0,-16.3792757,-71.5527365,03,2020,Perú,Arequipa
69920.0,88.0,4.0,3.0,-16.3919389,-71.5110041,03,2020,Perú,Arequipa
131100.0,55.0,3.0,4.0,-16.3822048,-71.5344594,03,2020,Perú,Arequipa
174800.0,200.0,2.0,4.0,-12.0683678,-77.063812,03,2020,Perú,Lima
262200.0,314.0,4.0,4.0,-12.0755187,-77.0676664,03,2020,Perú,Lima
152076.0,116.0,3.0,4.0,-12.0693512,-77.0529828,03,2020,Perú,Lima
253460.0,108.0,5.0,5.0,-16.3848010789,-71.5377846132,03,2020,Perú,Arequipa
235980.0,147.0,7.0,8.0,-12.1982091186,-77.0261628939,03,2020,Perú,Lima
80408.0,76.0,1.0,2.0,-12.0560036739,-76.9412469864,03,2020,Perú,Lima
56810.0,84.0,1.0,3.0,-12.1632002786,-76.9519055201,03,2020,Perú,Lima
294538.0,115.0,3.0,3.0,-12.1248671746,-76.9809804471,03,2020,Perú,Lima
117990.0,89.0,2.0,3.0,-12.0711199,-77.0551007,03,2020,Perú,Lima
297160.0,198.0,3.0,3.0,-12.1248671746,-76.9808087857,03,2020,Perú,Lima
52352.6,60.0,1.0,3.0,-12.1766988236,-76.9956441894,03,2020,Perú,Lima
139840.0,82.0,2.0,3.0,-12.1756953,-77.0151221,03,2020,Perú,Lima
144210.0,86.0,2.0,3.0,-12.1749778,-77.0144126,03,2020,Perú,Lima
87400.0,81.0,2.0,3.0,-16.4141535,-71.5778266,03,2020,Perú,Arequipa
262200.0,157.0,3.0,4.0,-12.1756953,-77.0151221,03,2020,Perú,Lima
349600.0,229.0,3.0,4.0,-12.0803815,-76.9739338,03,2020,Perú,Lima
133722.0,100.0,3.0,4.0,-12.0706476,-77.0401649,03,2020,Perú,Lima
109250.0,140.0,3.0,5.0,-12.2051667,-76.9495427,03,2020,Perú,Lima
83030.0,77.0,2.0,5.0,-6.7559403777,-79.833218993,03,2020,Perú,Lambayeque
95266.0,57.0,1.0,1.0,-12.1042415696,-77.0263436933,03,2020,Perú,Lima
112090.5,143.0,2.0,2.0,-16.6234706,-72.707816,03,2020,Perú,Amazonas
69920.0,97.0,2.0,2.0,-5.1869499,-80.6192932,03,2020,Perú,Piura
87924.4,75.0,2.0,3.0,-12.17196,-76.992903,03,2020,Perú,Lima
136405.18,142.0,3.0,3.0,-12.1684945,-76.990064,03,2020,Perú,Lima
87924.4,71.0,2.0,3.0,-12.1684945,-76.990064,03,2020,Perú,Lima
145084.0,151.0,3.0,3.0,-12.1684945,-76.990064,03,2020,Perú,Lima
131100.0,90.0,3.0,4.0,-11.9475252,-76.9800991,03,2020,Perú,Lima
43700.0,91.0,2.0,4.0,-11.8873958813,-77.0390332566,03,2020,Perú,Lima
305900.0,117.0,3.0,5.0,-12.1276152903,-77.0097950156,03,2020,Perú,Lima
270066.0,127.0,3.0,5.0,-12.1259195,-77.0269259,03,2020,Perú,Lima
742900.0,265.0,4.0,7.0,-13.5108223,-71.9852006,03,2020,Perú,Cusco
2185000.0,850.0,12.0,12.0,-12.1319502,-77.0305149,03,2020,Perú,Lima
218500.0,185.0,7.0,7.0,-12.94920782,-76.5098927567,03,2020,Perú,Lima
69920.0,54.0,2.0,1.0,-12.0375599,-77.0787171,03,2020,Perú,Lima
68172.0,54.0,2.0,1.0,-12.0368062,-77.0787075,03,2020,Perú,Lima
201020.0,126.0,3.0,3.0,-12.1250656426,-76.9814352789,03,2020,Perú,Lima
179170.0,169.0,4.0,4.0,-12.1944807724,-77.0061050585,03,2020,Perú,Lima
367080.0,230.0,3.0,4.0,-12.0821711,-76.9033436,03,2020,Perú,Lima
244720.0,270.0,8.0,4.0,-12.111062,-77.0315913,03,2020,Perú,Lima
60306.0,32.0,1.0,1.0,-12.079348,-77.0342024,03,2020,Perú,Lima
135470.0,64.0,2.0,2.0,-12.1291512,-77.0234315,03,2020,Perú,Lima
1092500.0,1000.0,4.0,4.0,-12.0820196,-76.928234,03,2020,Perú,Lima
957193.438,306.0,2.0,2.0,-12.1029284,-77.0515297,03,2020,Perú,Lima
231610.0,95.0,2.0,1.0,-12.122062,-77.0400699,03,2020,Perú,Lima
313766.0,153.0,3.0,3.0,-12.122062,-77.0400699,03,2020,Perú,Lima
120652.0,95.0,3.0,3.0,-12.115339,-77.0029148,03,2020,Perú,Lima
1843347.282,520.0,4.0,3.0,-12.1029284,-77.0515297,03,2020,Perú,Lima
109250.0,157.0,2.0,3.0,-11.9471861715,-77.0768567656,03,2020,Perú,Lima
498180.0,97.0,7.0,11.0,-9.5273817649,-77.5296747343,03,2020,Perú,Ancash
126730.0,160.0,1.0,0.0,-11.9838555291,-77.0139913141,01,2020,Perú,Lima
138092.0,173.0,1.0,3.0,-11.9837409024,-77.0140620593,01,2020,Perú,Lima
209760.0,140.0,4.0,3.0,-12.4058611,-76.7743383,01,2020,Perú,Lima
113620.0,93.0,2.0,3.0,-12.0820865,-77.0769582,01,2020,Perú,Lima
60306.0,67.0,2.0,3.0,-12.0489266,-77.0489376,01,2020,Perú,Lima
69920.0,100.0,3.0,3.0,-8.1014986229,-79.0387597381,01,2020,Perú,La-Libertad
124108.0,159.0,4.0,4.0,-12.1841890528,-76.9589617904,01,2020,Perú,Lima
124108.0,160.0,4.0,4.0,-12.1841680785,-76.9589617904,01,2020,Perú,Lima
340860.0,200.0,4.0,4.0,-12.7816017,-76.5936511,01,2020,Perú,Lima
655500.0,335.0,4.0,4.0,-12.1127421,-76.9865334,01,2020,Perú,Lima
375820.0,178.0,3.0,5.0,-13.5382861,-71.9475251,01,2020,Perú,Cusco
480700.0,200.0,4.0,5.0,-13.5296702,-71.9001185,01,2020,Perú,Cusco
314640.0,300.0,6.0,5.0,-8.0777671664,-79.1193649935,01,2020,Perú,La-Libertad
266570.0,69.0,2.0,0.0,-12.1264676,-77.0165066,02,2020,Perú,Lima
18354.0,120.0,1.0,1.0,-11.8393104518,-77.0469578497,02,2020,Perú,Lima
41952.0,40.0,1.0,1.0,-12.1652136,-76.9797326,02,2020,Perú,Lima
52440.0,60.0,1.0,2.0,-12.1652136,-76.9797326,02,2020,Perú,Lima
112746.0,77.0,1.0,2.0,-12.1071578412,-77.0262833037,02,2020,Perú,Lima
515442.374,181.0,3.0,2.0,-12.1198525,-77.0441849,02,2020,Perú,Lima
73416.0,57.0,1.0,2.0,-12.067971,-77.0476763,02,2020,Perú,Lima
88274.0,63.0,2.0,2.0,-12.0811907,-77.0693551,02,2020,Perú,Lima
161690.0,92.0,3.0,2.0,-12.0909898,-77.0651206,02,2020,Perú,Lima
56810.0,76.0,1.0,2.0,-12.0098732,-77.0607542,02,2020,Perú,Lima
55062.0,96.0,1.0,2.0,-16.3753079,-71.5233586,02,2020,Perú,Arequipa
270940.0,142.0,3.0,3.0,-8.1390544166,-79.0295007526,02,2020,Perú,La-Libertad
174800.0,112.0,2.0,3.0,-12.1275516,-76.9677512,02,2020,Perú,Lima
87400.0,90.0,2.0,3.0,-12.1573679,-76.9857277,02,2020,Perú,Lima
111723.101,83.0,2.0,3.0,-12.0832242,-77.0520967,02,2020,Perú,Lima
87400.0,106.0,2.0,3.0,-12.0713223,-76.9810061,02,2020,Perú,Lima
380190.0,210.0,4.0,3.0,-12.1141858,-76.9852034,02,2020,Perú,Lima
32338.0,120.0,2.0,3.0,-11.8393104518,-77.0470007651,02,2020,Perú,Lima
538789.536,225.0,3.0,3.0,-12.1198525,-77.0441849,02,2020,Perú,Lima
35834.0,120.0,2.0,3.0,-11.8392684494,-77.0470436804,02,2020,Perú,Lima
104880.0,94.0,2.0,3.0,-12.0901624,-77.0807388,02,2020,Perú,Lima
191406.0,149.0,3.0,3.0,-12.1173596202,-77.0163555398,02,2020,Perú,Lima
198398.0,126.0,3.0,3.0,-12.0942299,-77.0052981,02,2020,Perú,Lima
74290.0,90.0,3.0,3.0,-11.9930850787,-77.0712804794,02,2020,Perú,Lima
163146.084,103.0,2.0,3.0,-12.1063032,-77.0104554,02,2020,Perú,Lima
56810.0,69.0,2.0,3.0,-12.0564496,-76.9782957,02,2020,Perú,Lima
170430.0,198.0,3.0,3.0,-12.054032,-77.0773122,02,2020,Perú,Lima
122360.0,106.0,2.0,3.0,-12.0713223,-76.9810061,02,2020,Perú,Lima
97888.0,120.0,2.0,3.0,-12.1118733,-76.9358927,02,2020,Perú,Lima
138529.0,88.0,2.0,3.0,-12.1341774,-77.0129724,02,2020,Perú,Lima
222870.0,196.0,3.0,3.0,-12.0947947,-76.9839682,02,2020,Perú,Lima
55936.0,77.0,2.0,3.0,-16.409717,-71.530899,02,2020,Perú,Arequipa
96140.0,115.0,3.0,3.0,-16.3792757,-71.5527365,02,2020,Perú,Arequipa
58558.0,77.0,2.0,3.0,-16.3908846,-71.5638643,02,2020,Perú,Arequipa
135470.0,154.0,2.0,4.0,-11.9483471,-77.0887599,02,2020,Perú,Lima
170430.0,150.0,4.0,4.0,-16.4056770322,-71.5177883411,02,2020,Perú,Arequipa
297160.0,180.0,3.0,4.0,-16.4016999325,-71.5407776704,02,2020,Perú,Arequipa
157320.0,151.0,4.0,4.0,-12.0637938,-77.0996607,02,2020,Perú,Lima
170430.0,143.0,4.0,4.0,-12.072624,-77.0313731,02,2020,Perú,Lima
252586.0,158.0,4.0,4.0,-12.0933405,-76.9945203,02,2020,Perú,Lima
190532.0,135.0,2.0,4.0,-12.1169095,-77.0406372,02,2020,Perú,Lima
437000.0,325.0,4.0,5.0,-12.1309586,-77.0012661,02,2020,Perú,Lima
1048800.0,2500.0,5.0,5.0,-12.1137086,-76.8075549,02,2020,Perú,Lima
1118720.0,380.0,4.0,5.0,-13.5268381,-71.9508781,02,2020,Perú,Cusco
568100.0,194.0,4.0,5.0,-12.1098575,-76.9890738,02,2020,Perú,Lima
144210.0,120.0,4.0,6.0,-5.1799541172,-80.6094873381,02,2020,Perú,Piura
156446.0,160.0,4.0,6.0,-8.0992579,-79.0401544,02,2020,Perú,La-Libertad
104880.0,120.0,5.0,7.0,-11.8393104518,-77.0469578497,02,2020,Perú,Lima
257830.0,120.0,3.0,7.0,-12.0713223,-76.9810061,02,2020,Perú,Lima
314640.0,180.0,4.0,8.0,-12.0770865,-76.9930355,02,2020,Perú,Lima
1360381.0,3113.0,10.0,12.0,-12.0105407758,-76.9355506492,02,2020,Perú,Lima
34960.0,54.0,1.0,1.0,-12.0233963,-77.0803261,03,2020,Perú,Lima
345230.0,204.0,5.0,3.0,-12.0839332,-76.9943289,03,2020,Perú,Lima
68318.11,73.0,2.0,3.0,-12.0826049055,-77.0934537735,03,2020,Perú,Lima
56810.0,68.0,2.0,3.0,-12.204303,-77.008261,03,2020,Perú,Lima
131100.0,137.0,4.0,3.0,-12.1157131,-77.0102586,03,2020,Perú,Lima
139840.0,61.0,4.0,5.0,-12.0791098,-77.0199305,03,2020,Perú,Lima
345230.0,190.0,8.0,6.0,-12.0839332,-76.9943289,03,2020,Perú,Lima
100510.0,140.0,3.0,0.0,-6.7853136,-79.8514613,03,2020,Perú,Lambayeque
83030.0,93.0,2.0,2.0,-6.8327818861,-79.9367926877,03,2020,Perú,Lambayeque
568100.0,1950.0,2.0,3.0,-6.7805277,-79.8779834,03,2020,Perú,Lambayeque
147706.0,190.0,3.0,3.0,-6.7872919,-79.8384279,03,2020,Perú,Lambayeque
288420.0,306.0,4.0,4.0,-6.7863005,-79.8441187,03,2020,Perú,Lambayeque
81282.0,128.0,3.0,4.0,-6.8054256,-79.8268089,03,2020,Perú,Lambayeque
104880.0,120.0,3.0,4.0,-6.7822397,-79.8400302,03,2020,Perú,Lambayeque
96140.0,126.0,3.0,4.0,-6.7841812,-79.8525133,03,2020,Perú,Lambayeque
96140.0,129.0,3.0,4.0,-6.7841812,-79.8525133,03,2020,Perú,Lambayeque
34720.0,148.0,3.0,4.0,-6.7725868,-79.9177583,03,2020,Perú,Lambayeque
100510.0,130.0,3.0,5.0,-6.7841221113,-79.8488574735,03,2020,Perú,Lambayeque
174800.0,110.0,5.0,5.0,-6.7710674,-79.858439,03,2020,Perú,Lambayeque
257830.0,150.0,4.0,6.0,-6.7814461,-79.8384825,03,2020,Perú,Lambayeque
100510.0,100.0,4.0,7.0,-6.779424,-79.8686248,03,2020,Perú,Lambayeque
480700.0,690.0,2.0,8.0,-6.7725312,-79.8574795,03,2020,Perú,Lambayeque
506920.0,840.0,8.0,8.0,-6.7681306268,-79.8525887169,03,2020,Perú,Lambayeque
146832.0,139.0,8.0,12.0,-6.7855759,-79.8825329,03,2020,Perú,Lambayeque
33635.0,86.0,3.0,3.0,-7.1731495,-76.7278803,03,2020,Perú,San-Martin
144210.0,109.0,2.0,0.0,-13.5248562,-71.9470116,01,2020,Perú,Cusco
50692.0,40.0,1.0,1.0,-12.0530774,-77.0484177,01,2020,Perú,Lima
104880.0,44.0,1.0,1.0,-12.1128469,-77.01484,01,2020,Perú,Lima
85652.0,93.0,2.0,2.0,-18.0049194,-70.25311,01,2020,Perú,Tacna
80637.2,65.0,2.0,2.0,-12.0684061441,-77.0482822222,01,2020,Perú,Lima
50692.0,92.0,2.0,2.0,-12.0518148,-77.0414844,01,2020,Perú,Lima
79053.1,61.0,2.0,2.0,-12.0684481109,-77.0478530688,01,2020,Perú,Lima
104290.2,108.0,4.0,2.0,-12.0669373,-77.047381,01,2020,Perú,Lima
74761.274,66.0,3.0,2.0,-12.0902781,-77.0826901,01,2020,Perú,Lima
209760.0,130.0,3.0,2.0,-12.1108716,-77.0266929,01,2020,Perú,Lima
152950.0,85.0,2.0,2.0,-12.0849617,-77.0510764,01,2020,Perú,Lima
94017.85399999999,101.0,3.0,2.0,-12.0902781,-77.0826901,01,2020,Perú,Lima
58558.0,86.0,2.0,2.0,-18.0049194,-70.25311,01,2020,Perú,Tacna
51566.0,56.0,1.0,2.0,-16.4224270343,-71.5037444301,01,2020,Perú,Arequipa
52440.0,58.0,1.0,2.0,-6.7881878,-79.8496312,01,2020,Perú,Lambayeque
58558.0,104.0,2.0,2.0,-8.0967101091,-79.0417093516,01,2020,Perú,La-Libertad
78660.0,76.0,2.0,3.0,-12.1715066,-76.9983075,01,2020,Perú,Lima
332120.0,200.0,4.0,3.0,-12.0874226,-76.9088443,01,2020,Perú,Lima
91770.0,120.0,3.0,3.0,-11.9975017316,-76.8551569138,01,2020,Perú,Lima
327750.0,500.0,3.0,3.0,-12.204511,-77.0017465,01,2020,Perú,Lima
305900.0,179.0,3.0,3.0,-12.152325,-77.0060869,01,2020,Perú,Lima
95266.0,120.0,2.0,3.0,-12.1795055,-76.9926621,01,2020,Perú,Lima
139840.0,129.0,3.0,3.0,-18.0025716695,-70.2545765098,01,2020,Perú,Tacna
323380.0,161.0,4.0,3.0,-12.1221624,-77.0395975,01,2020,Perú,Lima
113620.0,75.0,3.0,3.0,-12.0781775,-77.0870148,01,2020,Perú,Lima
57247.0,61.0,2.0,3.0,-12.0877334,-76.8933537,01,2020,Perú,Lima
332120.0,216.0,3.0,3.0,-12.0984667,-77.0239158,01,2020,Perú,Lima
162057.987,166.0,4.0,3.0,-12.0902781,-77.0826901,01,2020,Perú,Lima
56810.0,65.0,2.0,3.0,-11.9971117524,-77.11387876,01,2020,Perú,Lima
100340.8,90.0,3.0,3.0,-12.0669373,-77.047381,01,2020,Perú,Lima
157320.0,132.0,3.0,3.0,-12.1222454,-76.9943108,01,2020,Perú,Lima
72979.0,80.0,2.0,3.0,-11.9436612296,-77.0774012804,01,2020,Perú,Lima
98474.6,85.0,2.0,3.0,-12.0673150035,-77.0466514391,01,2020,Perú,Lima
73853.0,90.0,2.0,3.0,-11.9434213909,-77.0771396207,01,2020,Perú,Lima
138092.0,74.0,2.0,3.0,-12.0946728,-76.9661485,01,2020,Perú,Lima
61180.0,88.0,2.0,3.0,-12.0129116,-77.0826692,01,2020,Perú,Lima
104006.0,78.0,2.0,3.0,-12.0868339,-77.0741143,01,2020,Perú,Lima
170430.0,126.0,3.0,3.0,-12.0811239,-77.0571441,01,2020,Perú,Lima
345230.0,200.0,3.0,3.0,-12.0853364,-76.9617996,01,2020,Perú,Lima
57684.0,65.0,2.0,3.0,-12.0877334,-76.8933537,01,2020,Perú,Lima
106705.193,95.0,4.0,3.0,-12.0902781,-77.0826901,01,2020,Perú,Lima
101729.6,79.0,2.0,3.0,-12.0684481109,-77.0476814074,01,2020,Perú,Lima
88991.7,72.0,2.0,3.0,-12.0673989376,-77.0460506243,01,2020,Perú,Lima
72979.0,80.0,2.0,3.0,-11.9435473498,-77.077311282,01,2020,Perú,Lima
91118.3,75.0,2.0,3.0,-12.0683222103,-77.0480247302,01,2020,Perú,Lima
120612.0,100.0,3.0,3.0,-16.4264335098,-71.5743213894,01,2020,Perú,Arequipa
87400.0,103.0,3.0,3.0,-16.3656057,-71.563687,01,2020,Perú,Arequipa
41078.0,50.0,1.0,3.0,-16.3807224,-71.5068581,01,2020,Perú,Arequipa
423890.0,250.0,3.0,4.0,-12.1320028669,-77.0043929555,01,2020,Perú,Lima
196650.0,139.0,3.0,4.0,-16.415675,-71.5393692,01,2020,Perú,Arequipa
113620.0,108.0,4.0,4.0,-8.0714455,-79.070817,01,2020,Perú,La-Libertad
359116.112,228.0,5.0,4.0,-12.0984112282,-76.9742611106,01,2020,Perú,Lima
454306.948,334.0,5.0,4.0,-12.0971762125,-76.974857022,01,2020,Perú,Lima
304165.11,165.0,5.0,4.0,-12.0972362853,-76.9756344016,01,2020,Perú,Lima
291860.938,162.0,5.0,4.0,-12.101204888,-76.9749412182,01,2020,Perú,Lima
264446.18,140.0,4.0,4.0,-12.0972362853,-76.9763210471,01,2020,Perú,Lima
293986.506,162.0,5.0,4.0,-12.0968551279,-76.9760619206,01,2020,Perú,Lima
374024.804,249.0,5.0,4.0,-12.0970061729,-76.9745848197,01,2020,Perú,Lima
417245.852,262.0,6.0,4.0,-12.096564887,-76.975806063,01,2020,Perú,Lima
325970.536,215.0,5.0,4.0,-12.0969234987,-76.9757929872,01,2020,Perú,Lima
259359.5,135.0,4.0,4.0,-12.0971302243,-76.9761865444,01,2020,Perú,Lima
302709.9,165.0,5.0,4.0,-12.0968856483,-76.976233582,01,2020,Perú,Lima
316017.424,173.0,5.0,4.0,-12.0972362853,-76.9764927085,01,2020,Perú,Lima
314500.16,173.0,5.0,4.0,-12.0971154943,-76.9761428479,01,2020,Perú,Lima
305900.0,233.0,6.0,4.0,-12.126887,-76.9936662,01,2020,Perú,Lima
265674.15,140.0,4.0,4.0,-12.0969005864,-76.975806063,01,2020,Perú,Lima
258157.75,135.0,4.0,4.0,-12.0961989894,-76.9755469365,01,2020,Perú,Lima
404896.232,252.0,5.0,4.0,-12.0967192941,-76.9770384409,01,2020,Perú,Lima
481115.15,309.0,6.0,4.0,-12.0969005864,-76.9763210471,01,2020,Perú,Lima
68172.0,120.0,3.0,4.0,-6.7922245,-79.8846326,01,2020,Perú,Lambayeque
157320.0,200.0,4.0,4.0,-13.8357633,-76.2467879,01,2020,Perú,Lima
160816.0,165.0,3.0,5.0,-11.9985301889,-76.8533973847,01,2020,Perú,Lima
100510.0,160.0,2.0,5.0,-11.8439965247,-77.0937567861,01,2020,Perú,Lima
500331.788,326.0,6.0,5.0,-12.0981772604,-76.9768620151,01,2020,Perú,Lima
218500.0,338.0,4.0,5.0,-6.7983535,-79.8940852,01,2020,Perú,Lambayeque
80408.0,293.0,2.0,7.0,-6.5408613,-80.0151739,01,2020,Perú,Lambayeque
253460.0,150.0,2.0,9.0,-16.406745922,-71.5419753517,01,2020,Perú,Arequipa
15732.0,5348.0,10.0,0.0,-11.9813186561,-77.0016601698,01,2020,Perú,Lima
568100.0,398.0,3.0,2.0,-12.1062723,-77.0098595,02,2020,Perú,Lima
332120.0,160.0,4.0,3.0,-12.0788254,-76.9014655,02,2020,Perú,Lima
432630.0,300.0,4.0,5.0,-12.1318556,-76.9910251,02,2020,Perú,Lima
135470.0,200.0,3.0,5.0,-11.1092161,-77.6087542,02,2020,Perú,Lima
158194.0,1020.0,1.0,2.0,-12.2284646,-76.8444487,02,2020,Perú,Lima
2184126.0,10200.0,4.0,6.0,-11.9800728323,-76.8886020835,02,2020,Perú,Lima
515660.0,303.0,4.0,3.0,-12.119155,-76.9854883,02,2020,Perú,Lima
144210.0,120.0,2.0,3.0,-12.1086975072,-76.9528946149,02,2020,Perú,Lima
266570.0,123.0,4.0,4.0,-12.0918273,-77.0422314,02,2020,Perú,Lima
131100.0,300.0,4.0,10.0,-12.0217678312,-76.9734932439,02,2020,Perú,Lima
428260.0,287.0,6.0,5.0,-12.0880015,-76.984735,02,2020,Perú,Lima
131100.0,117.0,3.0,3.0,-12.0688916,-77.0532266,02,2020,Perú,Lima
209760.0,139.0,3.0,3.0,-12.1057655,-77.0077193,02,2020,Perú,Lima
515660.0,309.0,4.0,3.0,-12.1082351,-76.9895537,02,2020,Perú,Lima
173926.0,141.0,1.0,0.0,-18.012486988,-70.2474579595,02,2020,Perú,Tacna
184414.0,141.0,1.0,0.0,-18.0125022925,-70.247425773,02,2020,Perú,Tacna
130226.0,141.0,1.0,0.0,-18.012456379,-70.2474955105,02,2020,Perú,Tacna
180044.0,141.0,1.0,0.0,-18.012476785,-70.2474525951,02,2020,Perú,Tacna
96140.0,153.0,3.0,6.0,-11.9030418107,-77.0320431638,02,2020,Perú,Lima
96140.0,153.0,1.0,3.0,-11.8996782053,-77.0366647701,02,2020,Perú,Lima
480700.0,300.0,4.0,4.0,-12.113441,-76.9914083,02,2020,Perú,Lima
83904.0,81.0,1.0,2.0,-9.5336136503,-77.5211110469,02,2020,Perú,Ancash
257830.0,200.0,6.0,7.0,-12.9637913,-76.5067878,02,2020,Perú,Lima
541880.0,421.0,6.0,3.0,-12.1233497,-77.0073406,02,2020,Perú,Lima
140277.0,71.0,1.0,2.0,-12.4069176,-76.7756171,02,2020,Perú,Lima
83904.0,110.0,2.0,3.0,-12.113895697,-77.0044465925,02,2020,Perú,Lima
135470.0,146.0,3.0,3.0,-12.0787136,-77.1049616,02,2020,Perú,Lima
