Price,Area,Baths,Beds,Latitude,Longitude,Month,Year
270940.0,160.0,3.0,6.0,-12.0246282103,-76.9992540955,3,2020
173926.0,108.0,4.0,3.0,-11.9581001,-76.9866229,3,2020
187910.0,188.0,4.0,3.0,-12.1136877,-76.9774856,3,2020
227240.0,200.0,4.0,4.0,-11.971032524100002,-76.7853678603,3,2020
74290.0,140.0,4.0,4.0,-12.055235699999999,-77.0067142,3,2020
360962.0,130.0,4.0,4.0,-12.115871,-77.011211,3,2020
275310.0,241.0,4.0,4.0,-12.1210958,-77.02047209999999,3,2020
275310.0,222.0,5.0,3.0,-12.1246585259,-76.9746053717,3,2020
397755.652,246.0,5.0,5.0,-12.3860968,-76.7830232,3,2020
48070.0,65.0,2.0,0.0,-12.2292402,-76.8928489,2,2020
131100.0,70.0,2.0,0.0,-12.0864554,-77.06330799999999,2,2020
25346.0,118.0,1.0,1.0,-11.9550235,-77.0525587,2,2020
54188.0,138.0,2.0,1.0,-12.244437300000001,-76.9434208,2,2020
87400.0,72.0,2.0,2.0,-12.1439791022,-77.010092179,2,2020
56420.0,45.0,1.0,2.0,-12.072999699999999,-77.03209090000001,2,2020
126730.0,248.0,2.0,2.0,-12.3001198677,-76.85240387340001,2,2020
104880.0,148.0,3.0,2.0,-12.2352312,-76.8959555,2,2020
65113.0,60.0,2.0,2.0,-12.0527222,-77.0668634,2,2020
30380.0,62.0,2.0,3.0,-11.8698725493,-77.049242264,2,2020
87400.0,89.0,2.0,3.0,-12.0111311,-77.07548670000001,2,2020
93518.0,71.0,2.0,3.0,-12.0938017639,-77.07485763439999,2,2020
131100.0,122.0,3.0,3.0,-12.089153900000001,-77.0702286,2,2020
141588.0,105.0,3.0,3.0,-12.0269552,-77.0400282,2,2020
163438.0,137.0,2.0,3.0,-12.085153223099999,-77.0530160421,2,2020
42826.0,62.0,1.0,3.0,-12.016314900000001,-76.8890266,2,2020
358340.0,253.0,4.0,3.0,-12.100451,-76.9924051,2,2020
164312.0,79.0,2.0,3.0,-12.075242300000001,-77.0692591,2,2020
297684.4,200.0,3.0,3.0,-12.1340473,-76.9941625,2,2020
39060.0,66.0,2.0,3.0,-11.9849679595,-76.8213571619,2,2020
50692.0,74.0,2.0,3.0,-16.3919389,-71.5110041,2,2020
306690.97,244.0,3.0,4.0,-12.1228345,-76.98571159999999,2,2020
308487.04,244.0,3.0,4.0,-12.1279219,-76.9875224,2,2020
202549.5,125.0,3.0,4.0,-12.1279219,-76.9875224,2,2020
260307.79,213.0,3.0,4.0,-12.133643183699999,-76.9828542254,2,2020
148580.0,172.0,3.0,4.0,-12.0551789,-76.9535868,2,2020
161690.0,153.0,1.0,4.0,-12.0632421,-77.0310989,2,2020
196650.0,134.0,3.0,4.0,-12.9269444,-76.5044444,2,2020
336490.0,250.0,4.0,4.0,-8.1019482,-79.02989670000001,2,2020
66948.4,73.0,2.0,2.0,-12.084433,-77.09900040000001,3,2020
65550.0,49.0,1.0,2.0,-12.138553005599999,-77.00104681270001,3,2020
218500.0,116.0,2.0,2.0,-12.1116829,-76.9829118,3,2020
201020.0,111.0,4.0,2.0,-12.0969589,-77.0582002,3,2020
69920.0,60.0,1.0,2.0,-12.1384209205,-77.001018199,3,2020
187922.0,165.0,2.0,2.0,-12.115578,-77.003309,3,2020
117990.0,90.0,2.0,3.0,-11.9535383251,-76.9844412804,3,2020
71782.494,78.0,2.0,3.0,-12.084433,-77.09900040000001,3,2020
106628.0,82.0,2.0,3.0,-12.1360907224,-77.016115109,3,2020
113620.0,60.0,1.0,1.0,-12.1245465,-77.02828120000001,3,2020
52440.0,63.0,1.0,1.0,-12.0620871,-77.0749765,3,2020
42826.0,60.0,1.0,2.0,-14.0428920041,-75.7658968552,3,2020
42826.0,60.0,1.0,2.0,-14.0428920041,-75.7658888086,3,2020
131100.0,158.0,1.0,2.0,-5.188467500000001,-80.6436228,3,2020
72542.0,78.0,1.0,2.0,-12.020745199999999,-77.00789520000001,3,2020
75164.0,85.0,1.0,2.0,-12.020745199999999,-77.00789520000001,3,2020
75164.0,83.0,1.0,2.0,-12.020745199999999,-77.00789520000001,3,2020
89148.0,68.0,1.0,2.0,-12.0815838751,-77.1019342597,3,2020
157320.0,150.0,1.0,3.0,-11.9359901,-77.06019350000001,3,2020
144210.0,73.0,2.0,2.0,-12.130601323399999,-77.02003914550001,3,2020
91770.0,120.0,2.0,2.0,-12.0620871,-77.0749765,3,2020
118690.948,56.0,2.0,2.0,-12.098336086500002,-77.0702807926,3,2020
70486.352,55.0,2.0,2.0,-12.0820174,-77.09800279999999,3,2020
144210.0,73.0,2.0,2.0,-12.132048839200001,-77.02089745239999,3,2020
66424.0,75.0,2.0,3.0,-11.900167013599999,-77.0301803552,3,2020
69920.0,90.0,2.0,3.0,-12.2546094,-76.88175749999999,3,2020
104880.0,73.0,2.0,3.0,-12.0690905,-77.0485753,3,2020
138092.0,80.0,2.0,3.0,-12.1813918618,-77.0050791272,3,2020
59432.0,80.0,2.0,3.0,-12.0649245,-77.0292124,3,2020
76038.0,70.0,2.0,3.0,-12.0831523,-77.09453520000001,3,2020
117990.0,74.0,2.0,3.0,-12.088004411500002,-76.9727161582,3,2020
122360.0,78.0,2.0,3.0,-12.118667375,-77.0001976436,3,2020
80408.0,64.0,2.0,3.0,-12.0819714,-76.9818098,3,2020
39060.0,60.0,2.0,3.0,-12.023883,-76.88830990000001,3,2020
68897.5,76.0,2.0,3.0,-12.1361186,-76.9755672,3,2020
61180.0,80.0,2.0,3.0,-12.0686357,-75.21029759999999,3,2020
68172.0,83.0,2.0,3.0,-8.1021992,-79.0285301,3,2020
189658.0,100.0,3.0,2.0,-12.120654400000001,-77.0294397,3,2020
270940.0,170.0,3.0,2.0,-12.0919118403,-77.0157059548,3,2020
106981.0,88.0,3.0,2.0,-12.102291099999999,-77.00712390000001,3,2020
157320.0,73.0,3.0,3.0,-9.281744,-77.6450215,3,2020
209760.0,99.0,3.0,3.0,-16.3833313847,-71.5495365671,3,2020
164312.0,145.0,3.0,3.0,-12.109674,-76.97767859999999,3,2020
262200.0,120.0,3.0,4.0,-12.071852999999999,-77.0749448,3,2020
165186.0,120.0,3.0,4.0,-12.3849381,-76.77046419999999,3,2020
