Price,Area,Baths,Beds,Latitude,Longitude,Month,Year,Country,Province,City,Rooms,TotalArea,PropertyType,OperationType
524400.0,107.0,3.0,3.0,-12.099211,-77.0458191,2,2020,Perú,Lima,Lima,0.0,109.0,Departamento,Venta
205390.0,162.0,3.0,3.0,-12.3362463,-76.8208054,2,2020,Perú,Lima,Lima,0.0,162.0,Departamento,Venta
323380.0,216.0,3.0,3.0,-12.101181,-77.0164135,2,2020,Perú,Lima,Lima,0.0,216.0,Departamento,Venta
139840.0,105.0,3.0,3.0,-11.9762458,-77.0791108,2,2020,Perú,Lima,Lima,0.0,210.0,Departamento,Venta
109250.0,136.0,3.0,3.0,-5.1939951,-80.6268325,2,2020,Perú,Piura,Piura,0.0,136.0,Departamento,Venta
65550.0,100.0,3.0,3.0,-8.110431,-79.0454369,2,2020,Perú,La-Libertad,Trujillo,0.0,108.0,Departamento,Venta
218500.0,180.0,3.0,4.0,-12.7890858386,-76.5739043979,2,2020,Perú,Lima,Cañete,0.0,180.0,Casa,Venta
122360.0,110.0,3.0,4.0,-12.9251229,-76.5040197,2,2020,Perú,Lima,Cañete,0.0,110.0,Casa,Venta
120612.0,162.0,3.0,4.0,-11.9671009,-77.0765199,2,2020,Perú,Lima,Lima,0.0,162.0,Departamento,Venta
201020.0,135.0,3.0,4.0,-12.1107860773,-76.9789256555,2,2020,Perú,Lima,Lima,0.0,135.0,Departamento,Venta
152950.0,162.0,3.0,5.0,-6.7729567,-79.8592611,2,2020,Perú,Lambayeque,Chiclayo,0.0,215.0,Casa,Venta
314640.0,175.0,3.0,6.0,-11.9909013,-77.0704527,2,2020,Perú,Lima,Lima,0.0,175.0,Casa,Venta
262200.0,173.0,3.0,6.0,-12.0799405,-77.0140439,2,2020,Perú,Lima,Lima,0.0,272.0,Casa,Venta
273562.0,130.0,4.0,2.0,-12.1212112,-77.0370783,2,2020,Perú,Lima,Lima,0.0,130.0,Departamento,Venta
284924.0,130.0,4.0,2.0,-12.1235754,-77.0251166,2,2020,Perú,Lima,Lima,0.0,130.0,Departamento,Venta
270066.0,151.0,4.0,2.0,-12.1235754,-77.0251166,2,2020,Perú,Lima,Lima,0.0,151.0,Departamento,Venta
251712.0,132.0,4.0,2.0,-12.1235754,-77.0251166,2,2020,Perú,Lima,Lima,0.0,132.0,Departamento,Venta
273562.0,130.0,4.0,2.0,-12.1235754,-77.0251166,2,2020,Perú,Lima,Lima,0.0,130.0,Departamento,Venta
196650.0,118.0,4.0,2.0,-12.1308928,-76.9961087,2,2020,Perú,Lima,Lima,0.0,118.0,Departamento,Venta
339986.0,169.0,4.0,4.0,-12.0954443,-76.9947088,2,2020,Perú,Lima,Lima,0.0,236.0,Departamento,Venta
152076.0,140.0,4.0,4.0,-12.1161186701,-76.9806125815,2,2020,Perú,Lima,Lima,0.0,174.0,Departamento,Venta
104880.0,151.0,4.0,4.0,-16.4210724,-71.5138382,2,2020,Perú,Arequipa,Arequipa,0.0,151.0,Departamento,Venta
174800.0,90.0,4.0,4.0,-16.4141535,-71.5778266,2,2020,Perú,Arequipa,Arequipa,0.0,180.0,Departamento,Venta
406410.0,310.0,4.0,5.0,-12.0671207927,-77.0749769345,2,2020,Perú,Lima,Lima,0.0,310.0,Casa,Venta
218500.0,157.0,4.0,5.0,-12.0504193333,-77.0475873646,2,2020,Perú,Lima,Lima,0.0,213.0,Casa,Venta
161690.0,120.0,4.0,5.0,-12.737158,-76.6300002,2,2020,Perú,Lima,Cañete,0.0,227.0,Lote,Venta
305900.0,180.0,4.0,6.0,-12.1022434,-76.9359918,2,2020,Perú,Lima,Lima,0.0,320.0,Casa,Venta
152950.0,90.0,4.0,7.0,-12.0756480002,-76.9892837794,2,2020,Perú,Lima,Lima,0.0,180.0,Casa,Venta
274436.0,164.0,5.0,1.0,-12.1235754,-77.0251166,2,2020,Perú,Lima,Lima,0.0,164.0,Departamento,Venta
305900.0,179.0,5.0,3.0,-12.1122292,-76.9794299,2,2020,Perú,Lima,Lima,0.0,179.0,Departamento,Venta
358340.0,210.0,5.0,4.0,-12.1015402,-76.9508348,2,2020,Perú,Lima,Lima,0.0,226.0,Casa,Venta
166060.0,218.0,5.0,4.0,-12.071596068,-76.9786384757,2,2020,Perú,Lima,Lima,0.0,218.0,Departamento,Venta
249090.0,173.0,5.0,5.0,-8.1019482,-79.0298967,2,2020,Perú,La-Libertad,Trujillo,0.0,373.0,Casa,Venta
506920.0,220.0,5.0,5.0,-11.8615615285,-77.0543186042,2,2020,Perú,Lima,Lima,0.0,660.0,Local-comercial,Venta
192280.0,182.0,6.0,5.0,-12.7146622,-76.6324265,2,2020,Perú,Lima,Cañete,0.0,182.0,Lote,Venta
339986.0,264.0,6.0,7.0,-12.0638421,-76.9571046,2,2020,Perú,Lima,Lima,0.0,459.0,Casa,Venta
375820.0,174.0,6.0,9.0,-12.0282280252,-77.0317190359,2,2020,Perú,Lima,Lima,0.0,366.0,Local-comercial,Venta
393300.0,270.0,7.0,5.0,-12.097425,-76.994856,2,2020,Perú,Lima,Lima,0.0,270.0,Departamento,Venta
279680.0,106.0,1.0,1.0,-12.1149405,-77.0407374,3,2020,Perú,Lima,Lima,0.0,106.0,Departamento,Venta
63802.0,300.0,1.0,1.0,-11.0987123,-77.5745985,3,2020,Perú,Lima,Huaura,0.0,300.0,Local-comercial,Venta
48070.0,73.0,2.0,2.0,-12.013431901,-77.0533814873,3,2020,Perú,Lima,Lima,0.0,73.0,Departamento,Venta
78660.0,98.0,2.0,3.0,-6.7724773,-79.8487441,3,2020,Perú,Lambayeque,Chiclayo,0.0,98.0,Departamento,Venta
183540.0,120.0,2.0,3.0,-12.0876160832,-77.0406409349,3,2020,Perú,Lima,Lima,0.0,120.0,Departamento,Venta
490751.0,205.0,3.0,3.0,-12.1149405,-77.0407374,3,2020,Perú,Lima,Lima,0.0,205.0,Departamento,Venta
509367.2,205.0,3.0,3.0,-12.1149405,-77.0407374,3,2020,Perú,Lima,Lima,0.0,205.0,Departamento,Venta
471260.8,185.0,2.0,3.0,-12.1149405,-77.0407374,3,2020,Perú,Lima,Lima,0.0,185.0,Departamento,Venta
482885.0,205.0,3.0,3.0,-12.1149405,-77.0407374,3,2020,Perú,Lima,Lima,0.0,205.0,Departamento,Venta
567226.0,332.0,2.0,3.0,-12.1149405,-77.0407374,3,2020,Perú,Lima,Lima,0.0,332.0,Departamento,Venta
655412.6,362.0,3.0,3.0,-12.1149405,-77.0407374,3,2020,Perú,Lima,Lima,0.0,362.0,Departamento,Venta
454480.0,185.0,2.0,3.0,-12.1149405,-77.0407374,3,2020,Perú,Lima,Lima,0.0,185.0,Departamento,Venta
685653.0,375.0,2.0,3.0,-12.1149405,-77.0407374,3,2020,Perú,Lima,Lima,0.0,375.0,Departamento,Venta
646585.2,355.0,2.0,3.0,-12.1149405,-77.0407374,3,2020,Perú,Lima,Lima,0.0,355.0,Departamento,Venta
99636.0,69.0,2.0,3.0,-12.0688916,-77.0532266,3,2020,Perú,Lima,Lima,0.0,69.0,Departamento,Venta
197524.0,130.0,2.0,3.0,-12.1262061927,-76.993581886,3,2020,Perú,Lima,Lima,0.0,132.0,Departamento,Venta
218500.0,150.0,2.0,3.0,-12.1289925173,-76.9764305293,3,2020,Perú,Lima,Lima,0.0,150.0,Departamento,Venta
305900.0,273.0,3.0,3.0,-12.1254764,-76.983987,3,2020,Perú,Lima,Lima,0.0,273.0,Departamento,Venta
63802.0,90.0,1.0,3.0,-11.9815573,-77.096882,3,2020,Perú,Lima,Lima,0.0,90.0,Departamento,Venta
76912.0,84.0,2.0,3.0,-16.4116405097,-71.5167201391,3,2020,Perú,Arequipa,Arequipa,0.0,84.0,Departamento,Venta
393300.0,255.0,5.0,5.0,-12.0850404863,-76.9150199804,3,2020,Perú,Lima,Lima,0.0,294.0,Casa,Venta
305900.0,200.0,6.0,8.0,-12.1777308,-77.0080503,3,2020,Perú,Lima,Lima,0.0,276.0,Otro,Venta
139840.0,211.0,4.0,4.0,-16.4508405087,-71.5379432627,3,2020,Perú,Arequipa,Arequipa,0.0,211.0,Casa,Venta
55936.0,46.0,1.0,1.0,-12.1684945,-76.990064,3,2020,Perú,Lima,Lima,0.0,46.0,Departamento,Venta
99758.36,104.0,2.0,2.0,-12.17196,-76.992903,3,2020,Perú,Lima,Lima,0.0,104.0,Departamento,Venta
67778.7,47.0,2.0,2.0,-12.1191762,-77.005964,3,2020,Perú,Lima,Lima,0.0,47.0,Departamento,Venta
201020.0,106.0,2.0,2.0,-12.1324611837,-77.0209751061,3,2020,Perú,Lima,Lima,0.0,106.0,Departamento,Venta
64326.4,53.0,1.0,2.0,-12.1684945,-76.990064,3,2020,Perú,Lima,Lima,0.0,53.0,Departamento,Venta
94704.892,64.0,2.0,2.0,-12.1191762,-77.005964,3,2020,Perú,Lima,Lima,0.0,64.0,Departamento,Venta
79907.198,55.0,2.0,2.0,-12.1191762,-77.005964,3,2020,Perú,Lima,Lima,0.0,55.0,Departamento,Venta
56810.0,80.0,2.0,3.0,-11.8347289073,-77.0537070909,3,2020,Perú,Lima,Lima,0.0,80.0,Casa,Venta
195776.0,249.0,2.0,3.0,-12.9469097,-76.5054606,3,2020,Perú,Lima,Cañete,0.0,249.0,Casa,Venta
133197.6,110.0,3.0,3.0,-12.060703429,-76.9429523201,3,2020,Perú,Lima,Lima,0.0,110.0,Departamento,Venta
91770.0,66.0,2.0,3.0,-12.107727,-77.0224626,3,2020,Perú,Lima,Lima,0.0,66.0,Departamento,Venta
187910.0,106.0,3.0,3.0,-12.098476354,-76.9667269537,3,2020,Perú,Lima,Lima,0.0,106.0,Departamento,Venta
262200.0,185.0,4.0,3.0,-12.131838,-77.0111646,3,2020,Perú,Lima,Lima,0.0,185.0,Departamento,Venta
97276.2,81.0,1.0,3.0,-12.1684945,-76.990064,3,2020,Perú,Lima,Lima,0.0,81.0,Departamento,Venta
109250.0,70.0,2.0,3.0,-12.0791744,-77.0935378,3,2020,Perú,Lima,Lima,0.0,70.0,Departamento,Venta
133722.0,141.0,3.0,3.0,-12.1191762,-77.005964,3,2020,Perú,Lima,Lima,0.0,141.0,Departamento,Venta
104748.9,71.0,2.0,3.0,-12.1191762,-77.005964,3,2020,Perú,Lima,Lima,0.0,71.0,Departamento,Venta
152950.0,127.0,2.0,3.0,-12.1684945,-76.990064,3,2020,Perú,Lima,Lima,0.0,127.0,Departamento,Venta
92906.2,75.0,2.0,3.0,-12.1684945,-76.990064,3,2020,Perú,Lima,Lima,0.0,75.0,Departamento,Venta
104006.0,80.0,2.0,3.0,-12.0817202607,-77.1052923854,3,2020,Perú,Lima,Lima,0.0,80.0,Departamento,Venta
124982.0,106.0,2.0,3.0,-16.3792757,-71.5527365,3,2020,Perú,Arequipa,Arequipa,0.0,106.0,Departamento,Venta
69920.0,88.0,4.0,3.0,-16.3919389,-71.5110041,3,2020,Perú,Arequipa,Arequipa,0.0,88.0,Departamento,Venta
131100.0,55.0,3.0,4.0,-16.3822048,-71.5344594,3,2020,Perú,Arequipa,Arequipa,0.0,200.0,Casa,Venta
174800.0,200.0,2.0,4.0,-12.0683678,-77.063812,3,2020,Perú,Lima,Lima,0.0,200.0,Departamento,Venta
262200.0,314.0,4.0,4.0,-12.0755187,-77.0676664,3,2020,Perú,Lima,Lima,0.0,314.0,Departamento,Venta
152076.0,116.0,3.0,4.0,-12.0693512,-77.0529828,3,2020,Perú,Lima,Lima,0.0,116.0,Departamento,Venta
253460.0,108.0,5.0,5.0,-16.3848010789,-71.5377846132,3,2020,Perú,Arequipa,Arequipa,0.0,257.0,Casa,Venta
235980.0,147.0,7.0,8.0,-12.1982091186,-77.0261628939,3,2020,Perú,Lima,Lima,0.0,487.0,Casa,Venta
80408.0,76.0,1.0,2.0,-12.0560036739,-76.9412469864,3,2020,Perú,Lima,Lima,0.0,76.0,Departamento,Venta
56810.0,84.0,1.0,3.0,-12.1632002786,-76.9519055201,3,2020,Perú,Lima,Lima,0.0,84.0,Departamento,Venta
294538.0,115.0,3.0,3.0,-12.1248671746,-76.9809804471,3,2020,Perú,Lima,Lima,0.0,229.0,Departamento,Venta
117990.0,89.0,2.0,3.0,-12.0711199,-77.0551007,3,2020,Perú,Lima,Lima,0.0,89.0,Departamento,Venta
297160.0,198.0,3.0,3.0,-12.1248671746,-76.9808087857,3,2020,Perú,Lima,Lima,0.0,198.0,Departamento,Venta
52352.6,60.0,1.0,3.0,-12.1766988236,-76.9956441894,3,2020,Perú,Lima,Lima,0.0,60.0,Departamento,Venta
139840.0,82.0,2.0,3.0,-12.1756953,-77.0151221,3,2020,Perú,Lima,Lima,0.0,82.0,Departamento,Venta
144210.0,86.0,2.0,3.0,-12.1749778,-77.0144126,3,2020,Perú,Lima,Lima,0.0,86.0,Departamento,Venta
87400.0,81.0,2.0,3.0,-16.4141535,-71.5778266,3,2020,Perú,Arequipa,Arequipa,0.0,81.0,Departamento,Venta
262200.0,157.0,3.0,4.0,-12.1756953,-77.0151221,3,2020,Perú,Lima,Lima,0.0,157.0,Departamento,Venta
349600.0,229.0,3.0,4.0,-12.0803815,-76.9739338,3,2020,Perú,Lima,Lima,0.0,229.0,Departamento,Venta
133722.0,100.0,3.0,4.0,-12.0706476,-77.0401649,3,2020,Perú,Lima,Lima,0.0,100.0,Departamento,Venta
109250.0,140.0,3.0,5.0,-12.2051667,-76.9495427,3,2020,Perú,Lima,Lima,0.0,200.0,Casa,Venta
83030.0,77.0,2.0,5.0,-6.7559403777,-79.833218993,3,2020,Perú,Lambayeque,Chiclayo,0.0,180.0,Casa,Venta
95266.0,57.0,1.0,1.0,-12.1042415696,-77.0263436933,3,2020,Perú,Lima,Lima,0.0,57.0,Departamento,Venta
112090.5,143.0,2.0,2.0,-16.6234706,-72.707816,3,2020,Perú,Amazonas,-,0.0,143.0,Casa,Venta
69920.0,97.0,2.0,2.0,-5.1869499,-80.6192932,3,2020,Perú,Piura,Piura,0.0,97.0,Departamento,Venta
87924.4,75.0,2.0,3.0,-12.17196,-76.992903,3,2020,Perú,Lima,Lima,0.0,75.0,Departamento,Venta
136405.18,142.0,3.0,3.0,-12.1684945,-76.990064,3,2020,Perú,Lima,Lima,0.0,142.0,Departamento,Venta
87924.4,71.0,2.0,3.0,-12.1684945,-76.990064,3,2020,Perú,Lima,Lima,0.0,71.0,Departamento,Venta
145084.0,151.0,3.0,3.0,-12.1684945,-76.990064,3,2020,Perú,Lima,Lima,0.0,151.0,Departamento,Venta
131100.0,90.0,3.0,4.0,-11.9475252,-76.9800991,3,2020,Perú,Lima,Lima,0.0,90.0,Casa,Venta
43700.0,91.0,2.0,4.0,-11.8873958813,-77.0390332566,3,2020,Perú,Lima,Lima,0.0,91.0,Departamento,Venta
305900.0,117.0,3.0,5.0,-12.1276152903,-77.0097950156,3,2020,Perú,Lima,Lima,0.0,260.0,Casa,Venta
270066.0,127.0,3.0,5.0,-12.1259195,-77.0269259,3,2020,Perú,Lima,Lima,0.0,127.0,Local-comercial,Venta
742900.0,265.0,4.0,7.0,-13.5108223,-71.9852006,3,2020,Perú,Cusco,Cusco,0.0,465.0,Casa,Venta
218500.0,185.0,7.0,7.0,-12.94920782,-76.5098927567,3,2020,Perú,Lima,Cañete,0.0,350.0,Lote,Venta
69920.0,54.0,2.0,1.0,-12.0375599,-77.0787171,3,2020,Perú,Lima,Lima,0.0,54.0,Departamento,Venta
68172.0,54.0,2.0,1.0,-12.0368062,-77.0787075,3,2020,Perú,Lima,Lima,0.0,54.0,Departamento,Venta
201020.0,126.0,3.0,3.0,-12.1250656426,-76.9814352789,3,2020,Perú,Lima,Lima,0.0,126.0,Departamento,Venta
179170.0,169.0,4.0,4.0,-12.1944807724,-77.0061050585,3,2020,Perú,Lima,Lima,0.0,247.0,Casa,Venta
367080.0,230.0,3.0,4.0,-12.0821711,-76.9033436,3,2020,Perú,Lima,Lima,0.0,230.0,Casa,Venta
60306.0,32.0,1.0,1.0,-12.079348,-77.0342024,3,2020,Perú,Lima,Lima,0.0,32.0,Departamento,Venta
135470.0,64.0,2.0,2.0,-12.1291512,-77.0234315,3,2020,Perú,Lima,Lima,0.0,64.0,Departamento,Venta
231610.0,95.0,2.0,1.0,-12.122062,-77.0400699,3,2020,Perú,Lima,Lima,0.0,95.0,Departamento,Venta
313766.0,153.0,3.0,3.0,-12.122062,-77.0400699,3,2020,Perú,Lima,Lima,0.0,153.0,Departamento,Venta
120652.0,95.0,3.0,3.0,-12.115339,-77.0029148,3,2020,Perú,Lima,Lima,0.0,95.0,Departamento,Venta
109250.0,157.0,2.0,3.0,-11.9471861715,-77.0768567656,3,2020,Perú,Lima,Lima,0.0,157.0,Local-comercial,Venta
126730.0,160.0,1.0,0.0,-11.9838555291,-77.0139913141,1,2020,Perú,Lima,Lima,0.0,160.0,Casa,Venta
138092.0,173.0,1.0,3.0,-11.9837409024,-77.0140620593,1,2020,Perú,Lima,Lima,0.0,173.0,Casa,Venta
209760.0,140.0,4.0,3.0,-12.4058611,-76.7743383,1,2020,Perú,Lima,Lima,0.0,140.0,Departamento,Venta
113620.0,93.0,2.0,3.0,-12.0820865,-77.0769582,1,2020,Perú,Lima,Lima,0.0,93.0,Departamento,Venta
60306.0,67.0,2.0,3.0,-12.0489266,-77.0489376,1,2020,Perú,Lima,Lima,0.0,67.0,Departamento,Venta
69920.0,100.0,3.0,3.0,-8.1014986229,-79.0387597381,1,2020,Perú,La-Libertad,Trujillo,0.0,100.0,Departamento,Venta
124108.0,159.0,4.0,4.0,-12.1841890528,-76.9589617904,1,2020,Perú,Lima,Lima,0.0,400.0,Casa,Venta
124108.0,160.0,4.0,4.0,-12.1841680785,-76.9589617904,1,2020,Perú,Lima,Lima,0.0,400.0,Casa,Venta
340860.0,200.0,4.0,4.0,-12.7816017,-76.5936511,1,2020,Perú,Lima,Cañete,0.0,200.0,Casa,Venta
655500.0,335.0,4.0,4.0,-12.1127421,-76.9865334,1,2020,Perú,Lima,Lima,0.0,335.0,Departamento,Venta
375820.0,178.0,3.0,5.0,-13.5382861,-71.9475251,1,2020,Perú,Cusco,Cusco,0.0,178.0,Casa,Venta
480700.0,200.0,4.0,5.0,-13.5296702,-71.9001185,1,2020,Perú,Cusco,Cusco,0.0,200.0,Casa,Venta
314640.0,300.0,6.0,5.0,-8.0777671664,-79.1193649935,1,2020,Perú,La-Libertad,Trujillo,0.0,300.0,Casa,Venta
266570.0,69.0,2.0,0.0,-12.1264676,-77.0165066,2,2020,Perú,Lima,Lima,0.0,139.0,Casa,Venta
18354.0,120.0,1.0,1.0,-11.8393104518,-77.0469578497,2,2020,Perú,Lima,Lima,0.0,120.0,Casa,Venta
41952.0,40.0,1.0,1.0,-12.1652136,-76.9797326,2,2020,Perú,Lima,Lima,0.0,40.0,Departamento,Venta
52440.0,60.0,1.0,2.0,-12.1652136,-76.9797326,2,2020,Perú,Lima,Lima,0.0,60.0,Departamento,Venta
112746.0,77.0,1.0,2.0,-12.1071578412,-77.0262833037,2,2020,Perú,Lima,Lima,0.0,77.0,Departamento,Venta
515442.374,181.0,3.0,2.0,-12.1198525,-77.0441849,2,2020,Perú,Lima,Lima,0.0,181.0,Departamento,Venta
73416.0,57.0,1.0,2.0,-12.067971,-77.0476763,2,2020,Perú,Lima,Lima,0.0,57.0,Departamento,Venta
88274.0,63.0,2.0,2.0,-12.0811907,-77.0693551,2,2020,Perú,Lima,Lima,0.0,63.0,Departamento,Venta
161690.0,92.0,3.0,2.0,-12.0909898,-77.0651206,2,2020,Perú,Lima,Lima,0.0,92.0,Departamento,Venta
56810.0,76.0,1.0,2.0,-12.0098732,-77.0607542,2,2020,Perú,Lima,Lima,0.0,76.0,Departamento,Venta
55062.0,96.0,1.0,2.0,-16.3753079,-71.5233586,2,2020,Perú,Arequipa,Arequipa,0.0,96.0,Departamento,Venta
270940.0,142.0,3.0,3.0,-8.1390544166,-79.0295007526,2,2020,Perú,La-Libertad,Trujillo,0.0,175.0,Casa,Venta
174800.0,112.0,2.0,3.0,-12.1275516,-76.9677512,2,2020,Perú,Lima,Lima,0.0,112.0,Departamento,Venta
87400.0,90.0,2.0,3.0,-12.1573679,-76.9857277,2,2020,Perú,Lima,Lima,0.0,90.0,Departamento,Venta
111723.101,83.0,2.0,3.0,-12.0832242,-77.0520967,2,2020,Perú,Lima,Lima,0.0,83.0,Departamento,Venta
87400.0,106.0,2.0,3.0,-12.0713223,-76.9810061,2,2020,Perú,Lima,Lima,0.0,106.0,Departamento,Venta
380190.0,210.0,4.0,3.0,-12.1141858,-76.9852034,2,2020,Perú,Lima,Lima,0.0,210.0,Departamento,Venta
32338.0,120.0,2.0,3.0,-11.8393104518,-77.0470007651,2,2020,Perú,Lima,Lima,0.0,120.0,Departamento,Venta
538789.536,225.0,3.0,3.0,-12.1198525,-77.0441849,2,2020,Perú,Lima,Lima,0.0,225.0,Departamento,Venta
35834.0,120.0,2.0,3.0,-11.8392684494,-77.0470436804,2,2020,Perú,Lima,Lima,0.0,120.0,Departamento,Venta
104880.0,94.0,2.0,3.0,-12.0901624,-77.0807388,2,2020,Perú,Lima,Lima,0.0,94.0,Departamento,Venta
191406.0,149.0,3.0,3.0,-12.1173596202,-77.0163555398,2,2020,Perú,Lima,Lima,0.0,149.0,Departamento,Venta
198398.0,126.0,3.0,3.0,-12.0942299,-77.0052981,2,2020,Perú,Lima,Lima,0.0,126.0,Departamento,Venta
74290.0,90.0,3.0,3.0,-11.9930850787,-77.0712804794,2,2020,Perú,Lima,Lima,0.0,90.0,Departamento,Venta
163146.084,103.0,2.0,3.0,-12.1063032,-77.0104554,2,2020,Perú,Lima,Lima,0.0,103.0,Departamento,Venta
56810.0,69.0,2.0,3.0,-12.0564496,-76.9782957,2,2020,Perú,Lima,Lima,0.0,69.0,Departamento,Venta
170430.0,198.0,3.0,3.0,-12.054032,-77.0773122,2,2020,Perú,Lima,Lima,0.0,198.0,Departamento,Venta
122360.0,106.0,2.0,3.0,-12.0713223,-76.9810061,2,2020,Perú,Lima,Lima,0.0,106.0,Departamento,Venta
97888.0,120.0,2.0,3.0,-12.1118733,-76.9358927,2,2020,Perú,Lima,Lima,0.0,120.0,Departamento,Venta
138529.0,88.0,2.0,3.0,-12.1341774,-77.0129724,2,2020,Perú,Lima,Lima,0.0,88.0,Departamento,Venta
222870.0,196.0,3.0,3.0,-12.0947947,-76.9839682,2,2020,Perú,Lima,Lima,0.0,196.0,Departamento,Venta
55936.0,77.0,2.0,3.0,-16.409717,-71.530899,2,2020,Perú,Arequipa,Arequipa,0.0,77.0,Departamento,Venta
96140.0,115.0,3.0,3.0,-16.3792757,-71.5527365,2,2020,Perú,Arequipa,Arequipa,0.0,115.0,Departamento,Venta
58558.0,77.0,2.0,3.0,-16.3908846,-71.5638643,2,2020,Perú,Arequipa,Arequipa,0.0,77.0,Departamento,Venta
135470.0,154.0,2.0,4.0,-11.9483471,-77.0887599,2,2020,Perú,Lima,Lima,0.0,154.0,Casa,Venta
170430.0,150.0,4.0,4.0,-16.4056770322,-71.5177883411,2,2020,Perú,Arequipa,Arequipa,0.0,167.0,Casa,Venta
297160.0,180.0,3.0,4.0,-16.4016999325,-71.5407776704,2,2020,Perú,Arequipa,Arequipa,0.0,223.0,Casa,Venta
157320.0,151.0,4.0,4.0,-12.0637938,-77.0996607,2,2020,Perú,Lima,Lima,0.0,151.0,Departamento,Venta
170430.0,143.0,4.0,4.0,-12.072624,-77.0313731,2,2020,Perú,Lima,Lima,0.0,143.0,Departamento,Venta
252586.0,158.0,4.0,4.0,-12.0933405,-76.9945203,2,2020,Perú,Lima,Lima,0.0,158.0,Departamento,Venta
190532.0,135.0,2.0,4.0,-12.1169095,-77.0406372,2,2020,Perú,Lima,Lima,0.0,135.0,Departamento,Venta
437000.0,325.0,4.0,5.0,-12.1309586,-77.0012661,2,2020,Perú,Lima,Lima,0.0,325.0,Casa,Venta
568100.0,194.0,4.0,5.0,-12.1098575,-76.9890738,2,2020,Perú,Lima,Lima,0.0,194.0,Departamento,Venta
144210.0,120.0,4.0,6.0,-5.1799541172,-80.6094873381,2,2020,Perú,Piura,Piura,0.0,200.0,Casa,Venta
156446.0,160.0,4.0,6.0,-8.0992579,-79.0401544,2,2020,Perú,La-Libertad,Trujillo,0.0,275.0,Departamento,Venta
104880.0,120.0,5.0,7.0,-11.8393104518,-77.0469578497,2,2020,Perú,Lima,Lima,0.0,231.0,Casa,Venta
257830.0,120.0,3.0,7.0,-12.0713223,-76.9810061,2,2020,Perú,Lima,Lima,0.0,212.0,Departamento,Venta
314640.0,180.0,4.0,8.0,-12.0770865,-76.9930355,2,2020,Perú,Lima,Lima,0.0,364.0,Casa,Venta
34960.0,54.0,1.0,1.0,-12.0233963,-77.0803261,3,2020,Perú,Lima,Lima,0.0,54.0,Departamento,Venta
345230.0,204.0,5.0,3.0,-12.0839332,-76.9943289,3,2020,Perú,Lima,Lima,0.0,204.0,Departamento,Venta
68318.11,73.0,2.0,3.0,-12.0826049055,-77.0934537735,3,2020,Perú,Lima,Lima,0.0,73.0,Departamento,Venta
56810.0,68.0,2.0,3.0,-12.204303,-77.008261,3,2020,Perú,Lima,Lima,0.0,128.0,Departamento,Venta
131100.0,137.0,4.0,3.0,-12.1157131,-77.0102586,3,2020,Perú,Lima,Lima,0.0,137.0,Departamento,Venta
139840.0,61.0,4.0,5.0,-12.0791098,-77.0199305,3,2020,Perú,Lima,Lima,0.0,126.0,Casa,Venta
100510.0,140.0,3.0,0.0,-6.7853136,-79.8514613,3,2020,Perú,Lambayeque,Chiclayo,0.0,140.0,Departamento,Venta
83030.0,93.0,2.0,2.0,-6.8327818861,-79.9367926877,3,2020,Perú,Lambayeque,Chiclayo,0.0,107.0,Departamento,Venta
147706.0,190.0,3.0,3.0,-6.7872919,-79.8384279,3,2020,Perú,Lambayeque,Chiclayo,0.0,190.0,Departamento,Venta
288420.0,306.0,4.0,4.0,-6.7863005,-79.8441187,3,2020,Perú,Lambayeque,Chiclayo,0.0,306.0,Departamento,Venta
81282.0,128.0,3.0,4.0,-6.8054256,-79.8268089,3,2020,Perú,Lambayeque,Chiclayo,0.0,128.0,Casa,Venta
104880.0,120.0,3.0,4.0,-6.7822397,-79.8400302,3,2020,Perú,Lambayeque,Chiclayo,0.0,120.0,Departamento,Venta
96140.0,126.0,3.0,4.0,-6.7841812,-79.8525133,3,2020,Perú,Lambayeque,Chiclayo,0.0,126.0,Departamento,Venta
96140.0,129.0,3.0,4.0,-6.7841812,-79.8525133,3,2020,Perú,Lambayeque,Chiclayo,0.0,129.0,Departamento,Venta
34720.0,148.0,3.0,4.0,-6.7725868,-79.9177583,3,2020,Perú,Lambayeque,Lambayeque,0.0,148.0,Casa,Venta
100510.0,130.0,3.0,5.0,-6.7841221113,-79.8488574735,3,2020,Perú,Lambayeque,Chiclayo,0.0,130.0,Departamento,Venta
174800.0,110.0,5.0,5.0,-6.7710674,-79.858439,3,2020,Perú,Lambayeque,Chiclayo,0.0,110.0,Casa,Venta
257830.0,150.0,4.0,6.0,-6.7814461,-79.8384825,3,2020,Perú,Lambayeque,Chiclayo,0.0,325.0,Casa,Venta
100510.0,100.0,4.0,7.0,-6.779424,-79.8686248,3,2020,Perú,Lambayeque,Chiclayo,0.0,193.0,Casa,Venta
33635.0,86.0,3.0,3.0,-7.1731495,-76.7278803,3,2020,Perú,San-Martin,Mariscal-Caceres,0.0,86.0,Casa,Venta
144210.0,109.0,2.0,0.0,-13.5248562,-71.9470116,1,2020,Perú,Cusco,Cusco,0.0,109.0,Departamento,Venta
50692.0,40.0,1.0,1.0,-12.0530774,-77.0484177,1,2020,Perú,Lima,Lima,0.0,60.0,Casa,Venta
