Price,Area,Baths,Beds,Latitude,Longitude,Month,Year
332120.0,120.0,,,-12.094636355,-77.0032673196,6,2019
132848.0,126.0,,,-11.9609006,-77.0627303,6,2019
428260.0,320.0,,,-12.1029906,-76.9380833,6,2019
15732.0,92.0,,,-14.059299,-75.713769,6,2019
187910.0,160.0,,,-12.0014668,-77.0644197,6,2019
192280.0,358.0,,,-12.0820196,-76.928234,6,2019
122360.0,96.0,,,-12.3333053,-76.8300265,6,2019
56810.0,201.0,,,-11.8035498084,-77.1739462073,6,2019
36708.0,160.0,,,-12.37732,-76.788572,6,2019
284050.0,200.0,,,-12.1731926,-77.0173536,6,2019
10850.0,108.0,,,-8.4135112751,-78.7529193675,6,2019
10488.0,90.0,,,-5.1837787526,-80.5781587931,6,2019
59432.0,200.0,,,-5.1789710946,-80.6081569624,6,2019
196650.0,260.0,,,-12.9033528,-76.5032921,6,2019
201020.0,300.0,,,-12.7898507867,-76.5823277199,6,2019
9526.6,99.0,,,-13.4389721856,-76.082372969,6,2019
11362.0,117.0,,,-13.4390256652,-76.0823180953,6,2019
11536.8,119.0,,,-13.4391808866,-76.0821583922,6,2019
43700.0,128.0,,,-16.3581196,-71.5469675,6,2019
61180.0,332.0,,,-8.0988524595,-79.1123841894,6,2019
257830.0,117.0,,,-12.1310777,-76.9962458,6,2019
7603.8,12.0,,,-11.9284772,-77.0568032,6,2019
235106.0,115.0,,,-12.0694038,-77.0550501,6,2019
56810.0,121.0,1.0,,-16.4582692,-71.519351,6,2019
187036.0,66.0,1.0,,-12.1149546,-77.0436958,6,2019
63551.922,42.0,1.0,,-12.1385854,-77.017672,6,2019
56810.0,62.0,1.0,,-12.1982027493,-76.9653805345,6,2019
39330.0,52.0,1.0,,-12.0183963896,-77.0081374849,6,2019
100510.0,75.0,1.0,,-12.1423872198,-77.0094681944,6,2019
69046.0,70.0,1.0,,-12.0053759107,-77.0133359533,6,2019
48070.0,45.0,1.0,,-11.9973086932,-77.0088752245,6,2019
96140.0,170.0,1.0,,-12.1748193,-77.007615,6,2019
74290.0,71.0,1.0,,-13.0785958346,-76.3863966372,6,2019
69920.0,180.0,1.0,,-8.1022771,-79.0346585,6,2019
148580.0,253.0,2.0,,-11.9559508,-77.0474095,6,2019
74290.0,108.0,2.0,,-12.2310610756,-76.9174075127,6,2019
139831.26,160.0,2.0,,-12.1618212,-76.973695,6,2019
78660.0,110.0,2.0,,-6.8345016878,-79.9361198069,6,2019
174800.0,84.0,2.0,,-12.1207529,-77.0349184,6,2019
231610.0,100.0,2.0,,-12.1310121,-77.0243987,6,2019
146832.0,91.0,2.0,,-12.1256322701,-77.0287267008,6,2019
108840.907,83.0,2.0,,-12.1385854,-77.017672,6,2019
148580.0,90.0,2.0,,-12.1159496,-77.030571,6,2019
243846.0,110.0,2.0,,-12.1317244,-76.9976243,6,2019
40310.137,69.0,2.0,,-12.0155820923,-76.8902702093,6,2019
45937.44,72.0,2.0,,-11.8736966209,-77.0355271593,6,2019
86617.72,66.0,2.0,,-12.1385854,-77.017672,6,2019
49910.0,87.0,2.0,,-12.0151943,-76.8808431,6,2019
96140.0,65.0,2.0,,-12.1155303,-77.0043673,6,2019
61180.0,83.0,2.0,,-11.923942,-76.6801683,6,2019
86495.332,66.0,2.0,,-12.1385854,-77.017672,6,2019
91799.68,68.0,2.0,,-12.1385854,-77.017672,6,2019
99469.111,79.0,2.0,,-12.1385854,-77.017672,6,2019
144210.0,91.0,2.0,,-12.1253967,-77.0291194,6,2019
113620.0,124.0,2.0,,-12.1386061,-76.9791265,6,2019
56810.0,78.0,2.0,,-12.03902,-77.0518959,6,2019
119738.0,115.0,2.0,,-16.3828771,-71.5361962,6,2019
74290.0,85.0,2.0,,-16.4248139984,-71.5333236374,6,2019
76912.0,83.0,2.0,,-16.3723999,-71.5529219,6,2019
83030.0,90.0,2.0,,-6.7872936,-79.8441465,6,2019
38856.02,65.0,2.0,,-8.0891831,-79.0552135,6,2019
69920.0,70.0,2.0,,-11.999453276,-77.0105579197,6,2019
117990.0,200.0,3.0,,-17.6572154955,-71.3341490734,6,2019
262200.0,160.0,3.0,,-12.1003446,-76.9468053,6,2019
74290.0,96.0,3.0,,-11.9832015,-77.0135674,6,2019
187910.0,160.0,3.0,,-12.0019327,-77.0101675,6,2019
249090.0,179.0,3.0,,-12.0767227744,-77.0967713055,6,2019
480700.0,200.0,3.0,,-12.0999871,-77.0306438,6,2019
100510.0,120.0,3.0,,-11.9477464462,-77.0926238804,6,2019
262200.0,110.0,3.0,,-16.4082954,-71.528377,6,2019
131100.0,179.0,3.0,,-16.3438483206,-71.5436061408,6,2019
340860.0,304.0,3.0,,-16.4100226,-71.5210296,6,2019
139840.0,103.0,3.0,,-12.0844297,-77.0163589,6,2019
209760.0,100.0,3.0,,-12.0664666198,-76.9633606918,6,2019
92644.0,85.0,3.0,,-12.3900987,-76.7780192,6,2019
129352.0,94.0,3.0,,-12.0669080945,-76.9350755469,6,2019
244720.0,193.0,3.0,,-12.0958736222,-77.0620827604,6,2019
249090.0,137.0,3.0,,-12.1132273,-77.0459415,6,2019
166060.0,123.0,3.0,,-12.3859149,-76.7831851,6,2019
157320.0,102.0,3.0,,-12.0820318,-77.0468123,6,2019
183540.0,100.0,3.0,,-12.1245021,-76.9855941,6,2019
393300.0,223.0,3.0,,-12.0947947,-76.9839682,6,2019
131100.0,81.0,3.0,,-12.072092,-77.047196,6,2019
119350.0,96.0,3.0,,-12.0706476,-77.0401649,6,2019
112746.0,100.0,3.0,,-16.3774225,-71.5466383,6,2019
161690.0,188.0,3.0,,-6.8382422,-79.9362887,6,2019
349600.0,160.0,4.0,,-12.1158344,-77.0054608,6,2019
288420.0,300.0,4.0,,-12.2188522,-76.9941655,6,2019
349600.0,144.0,4.0,,-12.7817065,-76.5932499,6,2019
262199.126,120.0,4.0,,-12.1073137,-76.9838602,6,2019
393300.0,270.0,4.0,,-12.0840597,-76.9622805,6,2019
314640.0,326.0,4.0,,-12.1226167,-76.9767195,6,2019
1311.0,140.0,,,-12.1720326,-77.0211178,6,2019
961.4,146.0,,,-12.1303020715,-77.031603354,6,2019
499.1,97.0,,,-12.1345312,-77.0058233,6,2019
379.75,156.0,,,-16.3810208,-71.546616,6,2019
271.25,14.0,1.0,,-12.1177771,-77.0300901,6,2019
437.0,16.0,1.0,,-12.092033,-77.0077202,6,2019
437.0,30.0,1.0,,-12.1229367,-77.0305703,6,2019
2622.0,305.0,1.0,,-12.0648152,-76.96478,6,2019
611.8,70.0,1.0,,-12.1277263854,-77.0260232153,6,2019
655.5,42.0,1.0,,-12.1414145,-77.0228467,6,2019
642.32,80.0,1.0,,-12.1169879,-77.0313263,6,2019
1136.2,350.0,1.0,,-11.9719776682,-76.7553805876,6,2019
368.9,24.0,1.0,,-12.1648318,-76.9715582,6,2019
218.5,9.0,1.0,,-12.121996,-77.0276659,6,2019
585.9,83.0,1.0,,-12.1800722,-77.0027436,6,2019
655.5,22.0,2.0,,-12.092033,-77.0077202,6,2019
5634.678,321.0,2.0,,-12.0977116,-76.9726771,6,2019
524.4,95.0,2.0,,-12.1282390207,-76.985056373,6,2019
336.35,58.0,2.0,,-12.0672236,-77.0546293,6,2019
1136.2,100.0,2.0,,-12.1310121,-77.0243987,6,2019
368.9,80.0,2.0,,-12.1733481,-77.0051187,6,2019
961.4,125.0,2.0,,-12.1066109,-76.9619996,6,2019
874.0,120.0,2.0,,-12.0955322,-77.0223812,6,2019
379.75,78.0,2.0,,-12.0859941,-77.0824802,6,2019
347.2,50.0,2.0,,-12.0675206,-77.0660736,6,2019
781.2,134.0,2.0,,-12.116857,-77.0308405,6,2019
217.0,80.0,2.0,,-16.3890088,-71.5224899,6,2019
976.5,74.0,2.0,,-12.0834008152,-77.0664342312,6,2019
325.5,200.0,3.0,,-17.6567067559,-71.3347135745,6,2019
1085.0,197.0,3.0,,-16.3910427,-71.5392473,6,2019
655.5,126.0,3.0,,-12.330004,-76.8316424,6,2019
830.3,90.0,3.0,,-12.1163398909,-77.0466343724,6,2019
1092.5,100.0,3.0,,-12.1174175561,-76.991956,6,2019
830.3,98.0,3.0,,-12.1242829,-77.0260606,6,2019
830.3,100.0,3.0,,-12.1232279,-76.9856069,6,2019
1136.2,131.0,3.0,,-12.1196658073,-77.0092765019,6,2019
868.0,170.0,3.0,,-12.1229489,-76.9857315,6,2019
681.72,143.0,3.0,,-12.330004,-76.8316424,6,2019
651.0,120.0,3.0,,-12.1178138218,-77.0146015342,6,2019
1193.5,220.0,3.0,,-13.5226575792,-71.9457944227,6,2019
1573.2,315.0,4.0,,-12.0661592,-76.9878683,6,2019
699.2,110.0,4.0,,-16.4026613389,-71.550204273,6,2019
43700.0,214.0,,,-17.6017953,-71.3445822,1,2020
33212.0,120.0,,,-11.8384284,-77.0507344,1,2020
28142.8,280.0,,,-12.45554,-76.757128,1,2020
174800.0,162.0,,,-12.1638687195,-76.9544286019,1,2020
56810.0,162.0,,,-11.8565359496,-77.0662186255,1,2020
56810.0,162.0,,,-11.8564023986,-77.0662545015,1,2020
201020.0,300.0,,,-5.1892278,-80.6212448,1,2020
61180.0,85.0,,,-11.9620007,-77.0733551,1,2020
46322.0,140.0,,,-12.6605109,-76.6318419,1,2020
41952.0,120.0,,,-11.9985092,-76.8534403,1,2020
104880.0,35.0,1.0,,-12.1382352,-77.0222169,1,2020
14421.0,7.0,,,-12.1109254,-77.025733,1,2020
20615.0,73.0,1.0,,-8.1060428,-79.0329727,1,2020
113620.0,71.0,1.0,,-12.1026836,-77.0113654,1,2020
419520.0,134.0,3.0,,-12.1348036,-77.0245054,1,2020
35834.0,70.0,2.0,,-11.8655164,-77.0472624,1,2020
214130.0,80.0,2.0,,-12.1384798325,-77.0245088852,1,2020
72105.0,59.0,1.0,,-12.113605,-76.9406167,1,2020
94392.0,62.0,2.0,,-12.1188437,-77.0167959,1,2020
104880.0,186.0,2.0,,-8.0884404,-79.0872788,1,2020
327750.0,152.0,3.0,,-12.1412597,-76.9867432,1,2020
60306.0,52.0,1.0,,-12.0802242,-77.0945448,1,2020
284050.0,214.0,3.0,,-12.0917849,-77.0554902,1,2020
113620.0,84.0,2.0,,-12.0943432,-77.0763679,1,2020
196650.0,133.0,4.0,,-12.1231908,-76.991522,1,2020
56810.0,70.0,2.0,,-11.9917998,-77.0134705,1,2020
64676.0,58.0,,,-12.1366288,-77.0051061,1,2020
83904.0,80.0,2.0,,-12.0868735,-77.091635,1,2020
131100.0,78.0,2.0,,-12.0700356,-77.0442129,1,2020
64676.0,58.0,1.0,,-12.1429348,-77.0095226,1,2020
128478.0,84.0,3.0,,-12.0719166441,-77.0424076725,1,2020
147706.0,107.0,2.0,,-12.1418558164,-77.0058498547,1,2020
170430.0,98.0,3.0,,-12.0849068402,-76.9888917829,1,2020
109250.0,83.0,3.0,,-12.0730419,-77.0525349,1,2020
367080.0,159.0,3.0,,-12.1386881526,-77.0245088852,1,2020
179170.0,100.0,3.0,,-12.0851428891,-76.9888649609,1,2020
138092.0,153.0,4.0,,-16.4064115359,-71.5177812693,1,2020
367080.0,218.0,3.0,,-12.105107,-76.953947,1,2020
82156.0,83.0,2.0,,-12.1648832,-76.988276,1,2020
192280.0,301.0,3.0,,-16.38746,-71.5453754,1,2020
77786.0,134.0,1.0,,-17.614497,-71.3364168,1,2020
117990.0,90.0,2.0,,-11.9475252,-76.9800991,1,2020
305900.0,101.0,4.0,,-12.1627990681,-76.9923356521,1,2020
235980.0,95.0,3.0,,-11.9665584,-77.0710894,1,2020
1627.5,238.0,,,-12.1347355,-76.9969779,1,2020
347.2,45.0,1.0,,-12.0946193,-77.0340286,1,2020
434.0,47.0,2.0,,-12.0872053,-77.0501723,1,2020
699.2,57.0,1.0,,-12.0972440263,-77.0574831963,1,2020
217.0,40.0,1.0,,-12.0666884537,-76.9427067609,1,2020
2010.2,50.0,,,-12.0848154,-77.0356452,1,2020
260.4,37.0,1.0,,-8.1335584,-79.0447586,1,2020
830.3,40.0,1.0,,-12.1149546,-77.0436958,1,2020
874.0,66.0,1.0,,-12.1059659113,-77.0370286046,1,2020
2185.0,126.0,3.0,,-12.1119365,-77.0508618,1,2020
368.9,70.0,2.0,,-12.0877374,-77.0665424,1,2020
568.1,46.0,2.0,,-12.0805002,-77.1077064,1,2020
531.65,80.0,2.0,,-12.1182819,-77.0154352,1,2020
206.15,115.0,2.0,,-16.4294899,-71.5158268,1,2020
390.6,66.0,2.0,,-16.3908846,-71.5638643,1,2020
390.6,180.0,2.0,,-17.6135372491,-71.3346270765,1,2020
1136.2,200.0,4.0,,-12.1083161,-76.9835838,1,2020
358.05,75.0,,,-12.1666595,-76.9888159,1,2020
1311.0,132.0,4.0,,-12.0939234,-77.042982,1,2020
1179.9,130.0,4.0,,-12.0932602,-77.0377647,1,2020
725.42,139.0,2.0,,-12.1444443,-77.0033896,1,2020
1311.0,256.0,4.0,,-12.0869308,-76.9628667,1,2020
2622.0,278.0,2.0,,-12.0945827,-77.0442743,1,2020
434.0,80.0,2.0,,-12.0899327,-77.076179,1,2020
499.1,85.0,2.0,,-12.0868687,-77.0933222,1,2020
390.6,130.0,2.0,,-16.3869126,-71.5496565,1,2020
347.2,130.0,2.0,,-16.382483,-71.5510673,1,2020
184.45,69.0,2.0,,-6.774812,-79.875508,1,2020
260.4,85.0,2.0,,-6.698803,-79.9064574,1,2020
699.2,86.0,2.0,,-12.0952041031,-77.0021588137,1,2020
1757.7,160.0,4.0,,-12.0825647,-77.0795678,1,2020
681.72,69.0,,,-12.0665487,-76.9354135,5,2019
227240.0,101.0,,,-12.1139529,-77.0357653,5,2019
393300.0,142.0,,,-12.0463731,-77.042754,5,2019
480700.0,205.0,,,-12.0991767,-77.0459997,5,2019
830.3,46.0,,,-12.111062,-77.0315913,5,2019
152950.0,95.0,,,-12.0867295,-77.0547863,5,2019
564.2,200.0,2.0,,-17.6321144406,-71.3380678263,9,2019
542.5,100.0,3.0,,-12.3073935,-76.8451515,9,2019
17360.0,112.0,,,-14.1039778,-75.7250905,9,2019
303.8,39.0,1.0,,-12.0309423,-77.0348332,9,2019
759.5,100.0,1.0,,-5.4189153,-80.7758642,9,2019
1497.3,280.0,,,-5.4189153,-80.7758642,9,2019
51515.8,38.0,,,-12.0777491,-77.0355113,9,2019
142368.709,112.0,2.0,,-12.0787557,-77.1103083,9,2019
325.5,61.0,2.0,,-12.1783029018,-77.0046340828,9,2019
95458.3,86.0,2.0,,-12.0905328,-77.0666303,9,2019
87310.384,72.0,2.0,,-12.0762147,-77.0623929,9,2019
102055.1,71.0,2.0,,-12.0890763,-77.0544828,9,2019
157368.4,101.0,2.0,,-12.0904434,-77.0196144,9,2019
66705.8,56.0,2.0,,-12.0750295,-77.0435289,9,2019
412.3,75.0,2.0,,-12.1366082,-77.0050805,9,2019
120647.66,91.0,3.0,,-12.0711992,-77.0615973,9,2019
115921.4,82.0,2.0,,-12.0890763,-77.0544828,9,2019
92982.33,79.0,2.0,,-12.0787557,-77.1103083,9,2019
165406.948,120.0,2.0,,-12.0762147,-77.0623929,9,2019
346180.1,271.0,4.0,,-12.0944519,-77.0495336,9,2019
138880.0,146.0,3.0,,-12.0769531632,-77.0979107788,9,2019
115921.4,82.0,2.0,,-12.0829526,-77.0520182,9,2019
477.4,88.0,2.0,,-12.0811677,-77.065177,9,2019
113031.611,86.0,2.0,,-12.0711992,-77.0615973,9,2019
133238.0,95.0,,,-12.0890763,-77.0544828,9,2019
50322.3,40.0,,,-12.0856027,-77.0626041,9,2019
192419.325,126.0,3.0,,-12.1358387,-77.0179152,9,2019
209079.5,137.0,3.0,,-12.0944519,-77.0495336,9,2019
336.35,75.0,1.0,,-12.2007766394,-77.0113751332,9,2019
182690.13,122.0,3.0,,-12.1358387,-77.0179152,9,2019
93939.3,66.0,,,-12.0890763,-77.0544828,9,2019
74127.2,63.0,2.0,,-12.0905328,-77.0666303,9,2019
192988.95,125.0,3.0,,-12.1358387,-77.0179152,9,2019
102109.35,81.0,2.0,,-12.0762147,-77.0623929,9,2019
30380.0,72.0,2.0,,-5.1816088,-80.6779785,9,2019
260.4,85.0,2.0,,-16.3919970287,-71.5636451982,9,2019
259.315,40.0,1.0,,-16.3865525,-71.5481941,9,2019
282.1,95.0,1.0,,-16.387075,-71.5395465,9,2019
325.5,50.0,1.0,,-8.1021041,-79.032672,9,2019
393300.0,81.0,4.0,,-12.091367142,-77.0579816894,9,2019
104880.0,100.0,2.0,,-12.0189470284,-77.0728630371,9,2019
187910.0,114.0,2.0,,-12.3845972,-76.7855796,9,2019
227240.0,160.0,4.0,,-12.1055904451,-76.9483148615,9,2019
104880.0,154.0,2.0,,-4.1768273597,-81.1256436077,9,2019
126730.0,197.0,2.0,,-16.3665271,-71.5182393,9,2019
270940.0,156.0,4.0,,-8.1403351,-79.0342968,9,2019
87400.0,128.0,2.0,,-8.1795509,-79.0115751,9,2019
275310.0,162.0,4.0,,-8.1403351,-79.0342968,9,2019
144210.0,214.0,4.0,,-7.1851431457,-78.4896877463,9,2019
113620.0,91.0,,,-17.6440445832,-71.3439518224,9,2019
58558.0,200.0,,,-12.4423013,-76.7770721,9,2019
59432.0,182.0,,,-11.9711437824,-76.8009348763,9,2019
65550.0,108.0,,,-12.2248096613,-76.9226159302,9,2019
59432.0,183.0,,,-11.971217251,-76.8009992494,9,2019
41952.0,148.0,,,-17.1285084016,-71.8647960071,9,2019
28842.0,126.0,,,-5.1687319,-80.6706219,9,2019
31901.0,160.0,,,-5.17127,-80.6359362,9,2019
262200.0,300.0,,,-12.7915809,-76.5829588,9,2019
37494.6,203.0,,,-12.7885143594,-76.5804316271,9,2019
131100.0,300.0,,,-12.8358202978,-76.5253543854,9,2019
48070.0,4.0,,,-13.4958462,-76.0791334,9,2019
34086.0,137.0,,,-6.8324793,-79.929616,9,2019
113620.0,300.0,,,-3.6677385804,-80.6465363273,9,2019
96140.0,229.0,,,-12.1928688,-77.0097033,9,2019
65550.0,26.0,1.0,,-12.1202496,-77.0328275,9,2019
262200.0,300.0,,,-12.1196788,-77.0212123,9,2019
1267.3,110.0,,,-12.103190409,-76.9710893921,9,2019
699.2,26.0,1.0,,-12.1202496,-77.0328275,9,2019
3670.8,194.0,2.0,,-12.111062,-77.0315913,9,2019
961.4,60.0,2.0,,-12.111062,-77.0315913,9,2019
2351.06,207.0,,,-12.0830969,-76.9633811,9,2019
182666.0,129.0,2.0,,-12.1115423687,-76.9797404079,9,2019
103132.0,73.0,2.0,,-12.1494712,-77.0098538,9,2019
87400.0,113.0,1.0,,-12.0161939,-76.9961304,9,2019
65550.0,50.0,2.0,,-12.0496806,-77.0500645,9,2019
191406.0,163.0,2.0,,-12.3849381,-76.7704642,9,2019
52440.0,59.0,1.0,,-12.0281109,-76.9369928,9,2019
198835.0,84.0,2.0,,-12.1386057,-77.0251097,9,2019
83030.0,67.0,2.0,,-12.0863435,-77.0836506,9,2019
85652.0,120.0,2.0,,-12.1494464,-77.0158086,9,2019
524.4,85.0,3.0,,-12.0826462,-77.0930527,9,2019
1223.6,177.0,3.0,,-12.1159649716,-76.9815585906,9,2019
611.8,95.0,3.0,,-12.1195414,-76.9769152,9,2019
345230.0,255.0,4.0,,-12.1082814747,-76.9842908466,9,2019
655.5,89.0,2.0,,-12.1008669,-77.0347871,9,2019
594.32,51.0,1.0,,-12.1065337,-76.9649607,9,2019
52440.0,85.0,2.0,,-11.9385008,-77.0802193,9,2019
786.6,120.0,2.0,,-12.1204167917,-76.9871516259,9,2019
331289.7,133.0,,,-12.1007168038,-77.0566121386,9,2019
107502.0,83.0,3.0,,-12.0722069,-77.0591467,9,2019
152950.0,112.0,3.0,,-12.079483,-77.0856775,9,2019
74290.0,67.0,3.0,,-12.0568654713,-76.9419887717,9,2019
329498.0,236.0,,,-12.1270046,-76.9712538,9,2019
10925.0,176.0,4.0,,-12.3267938,-76.833778,9,2019
375820.0,159.0,3.0,,-12.1386057,-77.0251097,9,2019
742.9,127.0,2.0,,-12.0891449,-77.0633718,9,2019
196650.0,164.0,2.0,,-12.3845972,-76.7855796,9,2019
148492.6,95.0,3.0,,-12.1368386,-77.0100259,9,2019
1092.5,175.0,2.0,,-12.1287283671,-77.0242863302,9,2019
402040.0,273.0,4.0,,-12.1270046,-76.9712538,9,2019
176198.4,118.0,2.0,,-12.3849023,-76.7706423,9,2019
275310.0,163.0,3.0,,-12.1270046,-76.9712538,9,2019
480.7,60.0,2.0,,-12.0705549,-76.9455387,9,2019
257830.0,218.0,,,-12.3849381,-76.7704642,9,2019
59432.0,65.0,1.0,,-11.9916531,-77.0706598,9,2019
157320.0,126.0,2.0,,-12.1416088,-76.9918155,9,2019
173926.0,140.0,2.0,,-12.3849381,-76.7704642,9,2019
86526.0,73.0,2.0,,-12.0907879,-77.0803238,9,2019
243190.5,105.0,2.0,,-12.1006748421,-77.0565692233,9,2019
72542.0,79.0,2.0,,-12.1551319,-76.9722636,9,2019
250488.4,152.0,3.0,,-12.1112253203,-76.9833194725,9,2019
61180.0,76.0,4.0,,-12.0570657,-77.0393471,9,2019
314640.0,232.0,3.0,,-12.0903572423,-77.0596280262,9,2019
358340.0,214.0,4.0,,-12.1089122777,-76.9707085693,9,2019
193853.2,112.0,3.0,,-12.094634,-77.0596343,9,2019
1573.2,127.0,3.0,,-16.4337232,-71.5215768,9,2019
77786.0,81.0,2.0,,-16.4134137817,-71.5162399592,9,2019
87400.0,109.0,2.0,,-16.3887711,-71.5482853,9,2019
95266.0,97.0,,,-16.4112085,-71.5518737,9,2019
48070.0,83.0,2.0,,-6.7823216,-79.852177,9,2019
85652.0,87.0,2.0,,-8.1177088784,-79.0362453743,9,2019
117990.0,120.0,3.0,,-8.1226759473,-79.0347483224,9,2019
157320.0,145.0,3.0,,-8.1354894,-79.0401394,9,2019
874.0,30.0,1.0,,-12.0927118,-77.0256539,9,2019
5681.0,218.0,3.0,,-12.111062,-77.0315913,9,2019
437.0,12.0,,,-12.0649155333,-77.0134476704,9,2019
611.8,45.0,,,-16.4007016,-71.5333211,9,2019
82.46,40.0,,,-12.0539951,-76.9763708,3,2020
195.3,19.0,,,-12.1163945,-77.0283771,3,2020
292.95,110.0,,,-12.0276255,-77.0608316,3,2020
231610.0,122.0,,,-12.1206334,-77.0278537,3,2020
1302.0,300.0,,,-16.4090474,-71.537451,3,2020
74290.0,250.0,3.0,,-11.6950932,-76.8468704,7,2019
209760.0,160.0,4.0,,-6.7864946,-79.841899,7,2019
131100.0,270.0,4.0,,-12.025239,-77.0332342,7,2019
57684.0,160.0,2.0,,-16.474332801,-71.5087345298,7,2019
41078.0,112.0,1.0,,-11.8384284,-77.0507344,7,2019
305900.0,165.0,2.0,,-12.0799124,-77.0663192,7,2019
65550.0,325.0,2.0,,-16.3946716536,-71.5728302307,7,2019
2359.8,280.0,4.0,,-12.1456494,-76.9823955,7,2019
3933.0,280.0,3.0,,-16.4341104,-71.5219477,7,2019
100510.0,344.0,,,-13.8388576632,-76.2544862857,7,2019
26220.0,120.0,,,-11.490571155,-77.1920491019,7,2019
17480.0,90.0,,,-11.4905921826,-77.1919847288,7,2019
26220.0,120.0,,,-11.4905816688,-77.191974,7,2019
26220.0,120.0,,,-11.490571155,-77.1919847288,7,2019
46322.0,198.0,,,-11.8688792,-77.0444711,7,2019
56810.0,170.0,,,-11.9985052,-76.8534397,7,2019
55936.0,113.0,,,-16.3815818,-71.5537797,7,2019
111872.0,110.0,,,-12.1679571,-76.9784376,7,2019
24909.0,6.0,,,-12.0259552588,-76.9202738308,7,2019
759.5,110.0,,,-12.0860671214,-77.0366667852,7,2019
1179.9,61.0,,,-12.1088637,-77.0383656,7,2019
506.92,42.0,2.0,,-12.1050425,-76.9711712,7,2019
961.4,66.0,2.0,,-12.0817388,-76.9673665,7,2019
58807.0,97.0,2.0,,-6.7811597943,-79.8456264473,7,2019
58807.0,103.0,2.0,,-6.7811626842,-79.8456326189,7,2019
52440.0,60.0,2.0,,-8.1224818,-79.0462214,7,2019
44574.0,54.0,1.0,,-8.1224818,-79.0462214,7,2019
148580.0,135.0,3.0,,-8.1421708728,-79.0302945185,7,2019
23870.0,50.0,1.0,,-11.9255399313,-77.0573026213,7,2019
282.1,93.0,2.0,,-16.4199495,-71.5842643,7,2019
611.8,90.0,1.0,,-16.3876057663,-71.532062014,7,2019
699.2,100.0,1.0,,-16.3876021112,-71.5322527051,7,2019
681.72,76.0,2.0,,-12.1516223,-77.0191808,7,2019
358.05,70.0,1.0,,-12.0672582731,-76.9410528272,7,2019
271.25,70.0,1.0,,-12.0674072807,-76.9410227726,7,2019
152950.0,138.0,2.0,,-12.1020183,-76.9446757,7,2019
961.4,136.0,3.0,,-12.0768149,-76.9710539,7,2019
205390.0,135.0,,,-12.1096255,-76.9955858,7,2019
145084.0,110.0,3.0,,-12.0897892,-76.9954082,7,2019
1048.8,146.0,3.0,,-12.087992,-76.9847157,7,2019
874.0,160.0,3.0,,-12.1012776613,-76.9954636278,7,2019
138966.0,106.0,3.0,,-12.115339,-77.0029148,7,2019
183540.0,135.0,4.0,,-12.113616376,-76.998405546,7,2019
379.75,58.0,1.0,,-12.1143339009,-77.0224787673,7,2019
61966.6,48.0,1.0,,-16.3950066073,-71.5483683072,7,2019
122360.0,77.0,2.0,,-12.1670178,-76.9982019,7,2019
39060.0,60.0,1.0,,-12.1893629,-77.0164487,7,2019
95266.0,110.0,2.0,,-12.2077497167,-77.0187625279,7,2019
69919.126,74.0,2.0,,-11.9667887,-77.0739397,7,2019
109250.0,110.0,2.0,,-12.0042973,-77.0646101,7,2019
65550.0,75.0,2.0,,-11.9685985,-77.0678709,7,2019
131100.0,118.0,3.0,,-11.994638259,-77.070113637,7,2019
431.756,45.0,1.0,,-12.1220998,-77.0328629,7,2019
611.8,45.0,1.0,,-12.1069898,-77.0272329,7,2019
101990.0,53.0,1.0,,-12.1282458567,-77.0237606172,7,2019
278806.0,209.0,4.0,,-12.1084094,-77.0279412,7,2019
188784.0,109.0,2.0,,-12.1084094,-77.0279412,7,2019
277058.0,208.0,4.0,,-12.1084094,-77.0279412,7,2019
240350.0,132.0,3.0,,-12.0933276,-77.0431975,7,2019
166060.0,80.0,2.0,,-12.0952384,-77.0299705,7,2019
205390.0,130.0,2.0,,-12.0950343,-77.0303959,7,2019
192280.0,167.0,2.0,,-12.0952384,-77.0299705,7,2019
1835.4,220.0,3.0,,-12.098425,-77.0393337,7,2019
